src,src_port,dst,dst_port,original_dataset,original_label,event_generator,event_signature,event_priority,ndpi_risk,ndpi_detected_protocol,payload_bytes_first,packet_pay_size-3,C_packets_rst_avg,packet_pay_size-2,dst2src_packets_rate,C_packets_rst_min,C_packets_urg_avg,src2dst_packets_rate,C_packets_fin_avg,C_idletime_max,http_response_status_code,packet_header_size-4,dst2src_inter_time_std,packet_header_size-0,C_packets_rst_std,payload_bytes_max,src2dst_header_bytes_min,C_dst2src_packets_rate_max,packet_pay_size-8,dst2src_header_bytes_min,http_request_version,src2dst_header_bytes_max,dns_query_type,payload_bytes_avg,dst2src_header_bytes_std,C_dst2src_packets_rate_min,C_packets_syn_std,C_src2dst_packets_rate_max,packet_header_size-7,C_packets_syn_max,C_tcp_retransmissions_max,packets_fin,src2dst_pay_bytes,packet_header_size-6,dst2src_packets,inter_time-10,C_packets_ack_avg,src2dst_header_bytes,inter_time-9,C_idletime_std,C_dst2src_pay_bytes_rate_max,packet_direction-5,C_src2dst_pay_bytes_max,packet_direction-0,packet_direction-1,inter_time-7,packets_rst,C_packets_psh_min,C_src2dst_pay_bytes_rate_avg,src2dst_inter_time_std,C_src2dst_pay_bytes_avg,dns_num_answers,packet_pay_size-7,C_number_of_contacts,detection_completed,inter_time-6,src2dst_header_bytes_std,packets_ack,C_packets_rst_max,inter_time-3,dst2src_header_bytes_avg,C_duration_avg,C_packets_ack_min,dns_query_class,C_dst2src_pay_bytes_std,C_packets_syn_avg,C_packets_psh_max,C_src2dst_packets_rate_avg,dst2src_pay_bytes_min,C_dst2src_header_bytes_min,src2dst_inter_time_max,src2dst_pay_bytes_min,http_method,C_packets_psh_avg,C_dst2src_header_bytes_std,C_packets_ack_std,flow_use_time,inter_time-2,dst2src_inter_time_min,C_dst2src_packets_rate_std,packet_pay_size-4,C_packets_ack_max,C_dst2src_packets_max,C_src2dst_pay_bytes_min,dns_num_queries,inter_time-8,packet_header_size-8,src2dst_pay_bytes_max,protocol,dst2src_pay_bytes_max,http_content_type,C_src2dst_packets_avg,C_src2dst_pay_bytes_rate_std,response_rel_time,packet_pay_size-10,inter_time_min,packet_header_size-1,dns_reply_code,inter_time_avg,C_packets_psh_std,src2dst_header_bytes_avg,packet_direction-9,C_dst2src_packets_std,packet_header_size-9,src2dst_packets,payload_bytes,packet_pay_size-5,http_num_request_headers,packet_header_size-2,packet_direction-4,packet_direction-7,C_tcp_retransmissions_min,C_duration_min,C_dst2src_pay_bytes_avg,dst2src_pay_bytes_avg,C_dst2src_header_bytes_max,C_packets_syn_min,packet_direction-3,http_num_response_headers,C_packets_fin_std,C_duration_std,C_src2dst_header_bytes_max,packets_syn,C_dst2src_header_bytes_avg,C_src2dst_pay_bytes_rate_min,packets_psh,src2dst_pay_bytes_rate,C_tcp_retransmissions_std,C_idletime_avg,C_src2dst_packets_rate_min,C_src2dst_packets_max,C_duration_max,packet_direction-6,C_packets_fin_max,C_packets_urg_std,C_src2dst_packets_rate_std,dst2src_header_bytes,payload_bytes_std,C_dst2src_pay_bytes_rate_avg,src2dst_inter_time_min,flow_duration,C_src2dst_pay_bytes_std,C_src2dst_packets_min,C_packets_urg_min,inter_time-5,dst2src_header_bytes_max,packet_direction-10,dst2src_inter_time_max,packet_pay_size-0,packets,inter_time_max,inter_time_std,C_src2dst_packets_std,packets_urg,packet_direction-8,dst2src_pay_bytes_rate,src2dst_inter_time_avg,dns_rsp_type,flow_idle_time,packet_header_size-3,inter_time-0,C_dst2src_pay_bytes_min,dst2src_pay_bytes_std,C_src2dst_header_bytes_avg,C_dst2src_packets_avg,bytes,packets_without_payload,C_tcp_retransmissions_avg,inter_time-1,C_src2dst_pay_bytes_rate_max,inter_time-4,C_dst2src_pay_bytes_max,packet_pay_size-6,dst2src_pay_bytes,payload_bytes_min,tcp_retransmissions,C_packets_fin_min,C_dst2src_packets_rate_avg,dst2src_inter_time_avg,packet_header_size-5,packet_pay_size-1,packet_header_size-10,C_dst2src_pay_bytes_rate_std,src2dst_pay_bytes_std,C_idletime_min,C_src2dst_header_bytes_std,src2dst_pay_bytes_avg,packet_pay_size-9,packet_direction-2,C_src2dst_header_bytes_min,C_dst2src_packets_min,C_packets_urg_max,C_dst2src_pay_bytes_rate_min
147.32.84.165,1055,123.126.51.33,80,CTU13/7,From-Botnet-V48-TCP-CC108-Plain-HTTP,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,9472,200,40,2466,48,0,1460,40,6,699,40,1,48,-1,233,1,0,0,4,40,0,1,0,1096,40,13,0,2,2096,1,3222,7,1,554,1,1,470,2,0,0,8452,548,-1,0,6,1,0,1,63,0,0,40,313,1,-1,1240,0,3,0,268,0,61048,271,2,1,53,1,1881,469,0,2,0,5,4,542,-1,9002,40,277,TCP,1460,image/jpeg,0,0,0,277,0,48,-1,1258,1,40,1,1,40,52,15203,271,7,44,1,0,0,0,2821,1282,160,0,1,0,0,519,80,3,73,0,6,0,0,3655,0,2,1409,1,0,0,1,524,503,1,0,81824,6,0,0,0,44,1,9002,0,65,61048,7575,1,0,0,0,1573,-1,79943,40,0,1460,387,26,1,18733,50,0,0,1,1,4648,271,14107,0,1,0,1,1586,40,0,40,2,3,1106,37,274,277,0,0,0,0,0
147.32.84.165,1056,123.126.51.33,80,CTU13/7,From-Botnet-V48-TCP-CC108-Plain-HTTP,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,2351,0,40,630,48,0,2920,40,2,0,40,1,48,-1,282,0,1,0,4,40,0,10,0,2180,40,18,3,8,2656,0,53,3,1,1090,1,1,470,2,3,0,7318,726,-1,0,3,1,1,1,82,0,0,40,2190,5,-1,4083,0,4,1,54,40,60046,270,2,3,123,2,6570,470,0,0,0,10,8,542,-1,2,40,275,TCP,2920,-1,2,0,0,275,0,48,-1,854,0,40,1,3,40,66,23741,270,7,44,1,0,3,950,7187,1347,320,0,1,0,0,876,160,3,213,0,11,0,3,2298,0,4,2824,1,0,0,1,724,583,2,0,71808,256,2,0,0,44,1,2351,0,84,60046,6502,1,0,1,0,1088,-1,65238,40,0,1460,593,106,5,28297,60,7,0,1,0,10689,270,21561,0,74,0,1,646,40,0,40,1,2,2245,37,272,0,0,80,1,0,1
147.32.84.165,1057,123.126.51.33,80,CTU13/7,From-Botnet-V48-TCP-CC108-Plain-HTTP,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,1,0,2003,0,44,778,48,0,2920,40,2,275,40,1,48,-1,272,0,1,0,0,40,0,1,0,1668,40,18,3,11,3392,470,0,4,1,1110,1,1,1,2,3,0,6890,834,-1,275,2,1,0,1,98,0,0,40,3709,11,-1,1888,0,6,0,344,280,63603,275,2,4,40,0,7418,2848,0,0,0,11,9,558,-1,0,40,280,TCP,2920,-1,3,0,0,0,0,48,-1,753,1,40,0,1,40,84,27779,0,7,48,0,1,0,3414,13055,1631,360,0,1,0,0,295,160,5,320,0,9,0,0,2003,0,4,4004,1,0,0,0,724,647,3,0,76815,276,2,0,0,44,1,3319,0,102,63603,6262,1,0,1,0,914,-1,69397,48,0,11167,675,120,8,33323,80,0,0,0,471,14944,0,26111,0,1,0,1,707,40,0,40,1,2,2003,40,278,0,1,80,7,0,2
147.32.84.165,1058,123.126.51.33,80,CTU13/7,From-Botnet-V48-TCP-CC108-Plain-HTTP,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,1,0,1549,200,40,525,48,0,1460,40,3,1053,40,1,48,-1,307,0,0,0,8,40,0,1,0,2210,40,27,0,6,3856,4,59,4,1,1102,1,1,469,2,0,0,6301,736,-1,0,5,1,0,1,121,0,0,40,1677,1,-1,7804,0,5,2,996,40,62171,275,2,2,210,5,8387,469,0,1,0,16,14,552,-1,2,40,278,TCP,1460,image/gif,1,1,0,275,0,48,-1,624,1,40,1,5,40,96,37839,276,7,44,1,0,0,0,7125,1425,560,0,1,0,0,1823,160,3,200,0,10,0,0,1446,0,4,4816,1,0,0,3,1084,570,2,0,76813,258,0,0,1,44,1,1900,0,123,62171,5576,1,0,0,0,800,-1,68426,40,0,996,118,64,5,44501,90,0,0,2,0,20440,276,35629,0,1,0,1,542,40,0,40,1,1,1412,59,276,275,0,0,1,0,0
147.32.84.165,1059,220.181.69.213,80,CTU13/7,From-Botnet-V48-TCP-Attempt,,,,Unrated,0/Unknown,0,0,0,0,0,0,0,1,0,0,-1,-1,0,48,0,0,48,0,-1,0,-1,48,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,192,-1,0,0,-1,0,1,1,-1,0,0,0,1215,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2807,0,-1,0,0,0,0,2807,0,0,-1,0,0,0,-1,-1,-1,0,TCP,0,-1,0,0,0,-1,0,48,-1,701,0,48,-1,0,-1,4,0,-1,-1,48,-1,-1,0,0,0,0,0,0,1,-1,0,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2807,0,0,0,-1,0,-1,0,0,4,2807,1215,0,0,-1,0,701,-1,2807,48,0,0,0,0,0,248,4,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,0,0,0,0
147.32.84.165,1060,61.135.188.210,80,CTU13/7,From-Botnet-V48-TCP-CC77-HTTP-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,3,0,0,6,0,0,404,40,235,48,0,591,40,2,148,40,1,48,-1,88,1,2,0,4,40,0,1,3,1182,40,5,0,3,416,0,0,0,1,1182,1,1,480,0,3,2,191,1182,-1,0,1,1,0,3,13,0,0,40,480,3,-1,0,0,3,4,148,40,480,591,2,3,0,0,480,480,0,0,0,3,1,1182,-1,0,40,591,TCP,148,image/png,2,0,0,0,0,48,-1,96,0,41,0,0,40,10,1330,591,1,44,1,0,1,480,148,148,40,0,1,0,0,0,80,3,40,2,3,0,0,0,4,2,480,1,0,0,0,204,200,0,0,1441,0,2,0,1,44,1,481,0,15,480,191,0,0,0,0,96,-1,961,40,0,148,0,80,1,2160,12,1,0,2,0,148,591,148,0,1,0,2,288,40,0,40,0,0,0,0,591,0,0,80,1,0,0
147.32.84.165,1061,123.126.51.33,80,CTU13/7,From-Botnet-V48-TCP-CC108-Plain-HTTP,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,1,0,4487,200,40,1045,48,0,4380,40,2,1460,40,1,48,-1,354,0,1,0,2,40,0,1,0,5884,40,21,0,18,3456,0,0,4,1,4958,1,1,470,2,3,0,6463,2942,-1,0,2,1,0,1,105,0,1,40,4003,4,-1,14010,0,20,1,104,80,60276,307,2,11,300,14,8007,470,0,0,0,33,17,926,-1,0,40,463,TCP,4380,image/jpeg,9,0,0,0,0,48,-1,684,8,40,0,7,40,86,37886,308,7,44,1,0,0,1267,16001,1684,680,0,1,0,0,2736,640,3,380,0,23,0,0,4487,1,16,6740,1,0,0,0,844,771,2,0,73249,2016,2,0,8,44,1,4958,0,107,60276,5804,7,0,0,0,851,-1,65242,40,0,1991,1057,360,9,43684,70,0,0,0,0,30011,308,32002,0,1,0,1,617,40,0,40,1,48,4487,280,326,1460,0,80,2,0,1
147.32.84.165,1062,123.126.51.33,80,CTU13/7,From-Botnet-V48-TCP-CC108-Plain-HTTP,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,4339,200,40,1333,48,0,1460,40,2,304,40,1,48,-1,317,1,0,0,5,40,0,2,0,5300,40,14,0,5,2016,475,1268,3,1,3746,1,1,2909,2,0,0,8714,1766,-1,304,5,1,0,1,62,0,0,40,1071,1,-1,3106,0,16,1,392,0,62350,304,2,4,89,5,5358,476,0,0,0,16,6,608,-1,0,40,473,TCP,1460,image/gif,3,0,0,1159,0,48,-1,1222,5,40,0,2,40,50,20289,304,7,44,1,1,0,0,3747,1249,240,0,1,0,0,1131,480,3,96,0,21,0,1,2474,0,12,2483,1,0,0,2,564,490,1,0,78254,1406,0,0,2,44,0,4815,0,64,62350,7729,4,0,1,0,1565,-1,72896,40,0,880,331,128,2,23765,36,0,0,1,0,8760,304,14989,0,3,0,1,1123,40,0,40,1,53,1069,179,331,0,0,0,0,0,0
147.32.84.165,1063,123.126.51.33,80,CTU13/7,From-Botnet-V48-TCP-CC108-Plain-HTTP,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,2837,0,40,915,48,0,4380,40,4,0,40,1,48,-1,243,1,0,0,8,40,0,4,0,2520,40,11,2,3,2336,0,619,7,1,1254,1,1,470,2,0,0,8003,840,-1,0,5,1,0,1,67,0,0,40,603,1,-1,2258,0,4,2,74,0,61579,313,2,2,53,1,3016,470,119,1,0,4,4,628,-1,0,40,319,TCP,4380,-1,1,0,0,314,0,48,-1,1061,1,40,1,1,40,58,16811,313,7,44,1,0,1,0,3572,1587,160,0,1,0,0,349,160,3,72,0,10,0,1,1897,0,4,941,1,0,0,3,444,657,2,0,73242,292,0,0,3,44,1,3308,0,69,61579,7351,1,0,1,0,1262,-1,70226,40,0,1460,1077,64,1,20557,52,3,0,2,0,7374,313,14291,0,59,0,1,1007,40,0,40,2,2,1098,59,315,0,0,0,0,0,0
147.32.84.165,1064,123.126.51.33,80,CTU13/7,From-Botnet-V48-TCP-CC108-Plain-HTTP,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,4493,0,40,1553,48,0,1460,40,1,0,40,1,48,-1,199,1,0,0,3,40,0,1,0,8451,40,9,470,16,2576,0,0,1,1,7491,1,1,470,2,3,1,7492,4225,-1,0,2,1,0,1,71,0,0,40,3837,3,-1,1980,0,29,2,394,40,60448,306,2,16,100,13,7674,470,470,0,0,30,6,960,-1,0,40,480,TCP,1460,-1,13,0,0,1078,0,48,-1,1003,13,40,1,2,40,64,14589,313,7,44,1,0,0,940,3069,876,240,0,1,0,0,2897,960,3,140,1,32,0,0,4493,2,24,6734,1,0,0,0,364,287,0,0,73241,3265,2,0,1,44,0,5433,0,73,60448,7025,11,0,1,0,1144,-1,65567,40,0,1089,328,520,3,18551,40,0,0,1,0,5049,313,6138,0,1,0,0,1404,40,0,40,0,44,4493,440,325,0,0,80,1,0,0
147.32.84.165,1065,123.126.51.65,80,CTU13/7,From-Botnet-V48-TCP-WEB-Established,120,6,3,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,200,40,254,48,0,1460,40,3,1460,40,1,48,-1,266,2,3,0,1,40,0,1,0,672,40,9,0,9,1216,1,0,4,1,672,1,1,494,2,3,0,10853,672,-1,0,1,1,0,2,37,0,1,40,1982,9,-1,0,0,3,1,968,280,60547,336,2,3,0,0,1982,492,0,0,0,9,7,672,-1,0,40,336,TCP,1460,application/x-javascript,2,0,0,0,0,48,-1,1620,0,40,1,0,40,30,10400,336,7,48,1,0,1,1982,9728,1389,280,0,1,0,0,0,80,3,280,0,3,0,0,0,1,2,1982,1,0,0,0,368,535,4,0,63215,0,2,0,0,48,1,693,0,39,60547,9560,0,0,0,0,2107,-1,61233,40,0,9728,172,80,7,12530,30,1,0,0,0,9728,336,9728,0,1,0,3,275,40,0,40,0,0,0,0,336,0,0,80,7,0,4
147.32.84.165,1066,123.126.51.33,80,CTU13/7,From-Botnet-V48-TCP-CC108-Plain-HTTP,120,3,3,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,2193,0,40,521,48,0,1460,40,5,0,40,1,48,-1,283,0,0,0,2,40,0,1,0,2853,40,18,472,4,2696,0,387,7,1,2215,1,1,471,2,0,0,7303,1426,-1,0,6,1,0,1,83,0,0,40,810,2,-1,2250,0,8,0,110,0,60348,311,2,2,71,3,4864,470,0,1,0,12,5,638,-1,0,40,319,TCP,1460,-1,1,0,0,0,0,48,-1,861,2,40,1,1,40,67,24134,319,7,44,1,0,0,0,4256,1330,200,0,1,0,0,807,280,3,106,0,12,0,0,1484,0,7,2511,1,0,0,0,724,535,4,0,73229,788,0,0,0,44,1,2193,0,85,60348,6499,2,0,1,0,1092,-1,68365,40,0,1570,352,60,2,28744,60,0,0,0,0,7231,319,21281,0,1,0,3,708,40,0,40,2,3,1103,102,317,0,0,0,0,0,0
147.32.84.165,1067,123.126.51.64,80,CTU13/7,From-Botnet-V48-TCP-WEB-Established,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,0,40,123,48,0,1460,40,1,0,40,1,48,-1,150,3,1,0,2,40,0,1,0,804,40,3,201,3,496,0,0,2,1,804,1,1,490,2,2,1,17107,804,-1,0,1,1,0,3,13,0,0,42,719,3,-1,0,0,2,2,1460,40,62003,402,2,2,0,0,719,489,229,0,0,3,1,804,-1,28,40,402,TCP,1460,-1,2,0,0,0,0,48,-1,4214,0,41,1,0,40,12,2264,402,7,48,1,0,1,719,1460,1460,40,0,1,0,0,0,80,3,40,1,2,0,0,0,2,2,719,1,0,0,0,128,375,2,0,63212,0,2,0,1,48,1,491,0,15,62003,15445,0,0,1,0,5267,-1,62493,40,0,1460,0,80,1,3098,12,1,0,1,0,1460,402,1460,0,1,0,1,403,40,0,40,0,0,0,0,402,0,0,80,1,0,2
147.32.84.165,1068,118.228.148.32,80,CTU13/7,From-Botnet-V48-TCP-Attempt,,,,Unrated,0/Unknown,0,0,0,0,0,0,0,1,0,0,-1,-1,0,48,0,0,48,0,-1,0,-1,48,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,192,-1,0,0,-1,0,1,1,-1,0,0,0,1260,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2912,0,-1,0,0,0,0,2912,0,0,-1,0,0,0,-1,-1,-1,0,TCP,0,-1,0,0,0,-1,0,48,-1,728,0,48,-1,0,-1,4,0,-1,-1,48,-1,-1,0,0,0,0,0,0,1,-1,0,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2912,0,0,0,-1,0,-1,0,0,4,2912,1260,0,0,-1,0,728,-1,2912,48,0,0,0,0,0,248,4,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,0,0,0,0
147.32.84.165,1069,61.135.188.210,80,CTU13/7,From-Botnet-V48-TCP-CC77-HTTP-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,3,0,0,6,0,0,200,40,236,48,0,491,40,2,491,40,1,48,-1,65,1,2,0,4,40,0,1,3,496,40,5,0,3,416,0,0,1,1,496,1,1,484,0,3,1,193,496,-1,0,1,1,0,3,13,0,0,40,486,3,-1,0,0,3,4,491,40,486,248,2,3,0,0,486,483,0,0,0,3,1,496,-1,2,40,248,TCP,491,text/plain;charset=gbk,2,0,0,0,0,48,-1,97,0,41,0,0,40,10,987,248,3,44,1,0,1,486,491,491,40,0,1,0,0,0,80,3,40,1,3,0,0,0,4,2,486,1,0,0,0,204,141,1,0,1455,0,2,0,1,44,1,485,0,15,485,193,0,0,0,0,97,-1,969,40,0,491,0,80,1,1817,12,1,0,1,0,491,248,491,0,1,0,2,291,40,0,40,0,0,0,0,248,0,0,80,1,0,1
147.32.84.165,1070,61.135.188.210,80,CTU13/7,From-Botnet-V48-TCP-CC77-HTTP-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,1,0,3481,404,44,1218,48,0,222,40,0,222,40,1,48,-1,32,1,0,0,0,40,0,1,5,444,40,4,2999,1,592,482,0,0,1,444,1,1,17,0,1,0,1266,444,-1,222,2,1,0,3,14,0,0,41,0,1,-1,0,0,2,0,148,0,3481,222,2,1,20,0,0,2994,499,0,0,2,1,444,-1,0,40,222,TCP,148,image/png,1,0,0,148,0,48,-1,574,0,42,0,0,40,14,592,0,3,48,0,1,0,0,148,148,40,0,1,0,0,0,80,5,20,0,3,0,0,3481,0,2,0,1,1,0,0,164,74,0,0,10347,0,0,0,0,44,0,3476,0,18,2999,1074,1,0,1,0,700,-1,10347,48,0,148,0,40,0,1600,15,0,0,0,482,148,0,148,0,1,0,0,2586,40,0,40,0,0,3481,40,222,0,1,0,0,0,0
147.32.84.165,1071,123.126.51.57,80,CTU13/7,From-Botnet-V48-TCP-WEB-Established,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,1881,200,40,696,48,0,516,40,0,0,40,1,48,-1,103,4,0,0,0,40,0,1,0,1032,40,2,63051,1,416,0,0,0,1,1032,1,1,1881,2,1,0,18840,1032,-1,213,2,1,0,3,10,0,0,44,0,1,-1,0,0,2,0,213,0,63051,516,2,1,20,0,0,488,488,0,0,2,1,1032,-1,155,40,516,TCP,213,image/gif,1,0,0,0,0,48,-1,5464,0,41,1,0,40,10,1245,516,8,48,1,0,0,0,213,213,40,0,1,0,0,0,80,3,20,0,3,0,0,1881,0,2,0,1,0,0,0,88,193,0,0,65575,0,0,0,0,48,1,1881,0,12,63051,17370,1,0,1,0,6557,-1,65575,40,0,213,0,40,0,1917,9,0,0,0,0,213,516,213,0,1,0,0,1184,40,0,40,0,0,1881,40,516,0,0,0,0,0,0
147.32.84.165,1072,218.29.42.137,80,CTU13/7,From-Botnet-V48-TCP-Established-HTTP-Binary-Download-12,,,,Acceptable,7.60/HTTP.HTTP_Download,0,0,0,0,12,0,0,61,0,1499,-1,40,197,48,0,2896,40,17,432,40,-1,60,-1,317,0,3,0,2,40,0,1,2,462,40,2593,0,324,518688,1,178,27,1,462,1,1,477,0,0,0,87,462,-1,0,8,1,0,7,15148,0,0,40,24405,5,-1,1017604,0,3,0,432,200,490,231,-1,1,25731,643,195244,485,0,5,0,2015,2015,462,-1,1,40,231,TCP,2896,-1,0,0,0,0,0,48,-1,33,1,43,1,643,52,12557,4075918,231,-1,48,1,0,0,969,509432,1536,80600,0,1,-1,0,35690,80,3,12950,0,8,0,0,1123,0,2,114472,1,0,0,0,103728,644,13,0,204067,0,0,0,0,48,1,1018,0,15150,489,75,0,0,0,19,42,-1,8823,40,0,9120,380,10,323,4910434,12558,0,0,0,0,3185600,231,4075456,0,1,0,8,157,40,0,52,7,0,1009,26,231,0,0,0,5,0,6
147.32.84.165,1073,61.135.188.210,80,CTU13/7,From-Botnet-V48-TCP-CC77-HTTP-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,404,40,8219,48,0,423,40,1,148,40,1,48,-1,47,1,1,0,3,40,0,1,9,846,40,5,1,3,656,0,0,0,1,846,1,1,548,0,3,1,3049,846,-1,0,1,1,0,2,19,0,0,40,548,3,-1,0,0,3,3,148,40,11617,423,2,3,0,0,548,547,0,0,0,3,1,846,-1,0,40,423,TCP,148,image/png,2,0,0,0,0,48,-1,1043,0,41,0,0,40,16,994,423,8,44,1,0,1,548,148,148,40,0,1,0,0,0,80,3,40,1,3,0,0,0,3,2,548,1,0,0,0,204,125,0,0,21910,0,2,0,1,44,1,20814,0,21,11617,2714,0,0,0,0,1335,-1,21362,40,0,148,0,80,1,2148,18,1,0,1,0,148,423,148,0,1,0,1,4382,40,0,40,0,0,0,0,423,0,0,80,1,0,0
218.29.42.137,0,147.32.84.165,0,CTU13/7,,139,1,2,Unrated,0/Unknown,0,-1,0,-1,0,0,0,0,0,0,-1,-1,0,20,0,0,20,0,-1,0,-1,20,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,20,-1,0,0,-1,0,1,-1,-1,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,-1,-1,-1,0,254,0,-1,0,0,0,-1,0,-1,-1,0,0,20,-1,0,-1,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,1,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,34,1,0,-1,0,-1,0,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,0,0,0,0
147.32.84.165,1074,195.113.232.73,80,CTU13/7,From-Botnet-V48-TCP-Established-HTTP-Ad-4,120,3,3,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,162470,0,40,134402,48,0,189,40,1000,189,40,1,48,-1,32,3,0,0,2000,40,0,1,1,230,40,5,1,2,576,0,0,189,1,230,1,1,0,0,1,115,128733,230,-1,0,2,1,0,2,17,0,1,41,0,1,-1,0,0,3,1000,189,40,499870,115,2,2,0,1,1,0,0,500,0,3,1,230,-1,1,40,115,TCP,189,-1,1,115,0,0,0,48,-1,26315,1,41,1,0,40,14,608,115,3,48,1,0,0,0,189,189,40,0,1,0,0,0,80,3,40,0,4,0,0,162470,0,2,1,1,0,0,1000,208,64,94,0,499999,0,0,0,0,48,1,337526,0,19,337526,81796,1,0,0,0,35714,-1,499998,40,0,189,0,40,1,1658,15,0,0,230,0,189,115,378,0,1,0,500,99999,40,0,40,94,0,162470,40,115,0,0,0,1,0,0
147.32.84.165,138,147.32.84.255,138,CTU13/7,,,,,Acceptable,10/NetBIOS,201,201,0,201,0,0,0,0,0,481543,-1,28,0,28,0,201,28,0,190,0,-1,28,-1,198,0,0,0,0,28,0,0,0,1988,28,0,-1,0,280,0,186096,0,1,402,1,1,0,0,0,0,149791,397,-1,201,5,1,219234,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,481543,190,-1,0,0,0,0,35190,0,0,201,0,0,380,-1,20551,28,201,UDP,0,-1,2,0,0,-1,0,28,-1,75651,0,28,1,0,28,10,1988,201,-1,28,1,1,0,0,0,0,0,0,1,-1,0,0,56,0,0,0,0,0,0,189129,0,2,0,1,0,0,0,0,4,0,0,756518,8,2,0,0,0,-1,0,201,10,481543,149791,0,0,1,0,75651,-1,756518,28,0,0,0,56,0,2408,0,0,0,0,481543,0,201,0,190,0,0,0,0,28,201,-1,0,4,20551,0,198,190,1,56,0,0,0
147.32.84.165,1076,123.126.51.33,80,CTU13/7,From-Botnet-V48-TCP-CC108-Plain-HTTP,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,0,40,4,48,0,561,40,0,0,40,1,48,-1,93,2,0,0,333,40,0,1,0,1122,40,2,63065,2,416,0,0,0,1,1122,1,1,459,2,2,187,18889,1122,-1,0,1,1,0,3,10,0,0,42,6,2,-1,0,0,2,333,0,0,63065,561,2,2,0,0,6,458,458,0,561,2,0,1122,-1,1,40,561,TCP,0,text/plain; charset=gb2312,2,0,0,0,0,48,-1,5332,0,41,1,0,40,10,1122,0,8,44,1,0,1,6,0,0,0,0,1,0,0,0,80,3,0,187,2,0,0,0,333,2,6,1,0,0,0,84,209,0,0,63990,0,2,0,6,44,1,466,0,12,63065,17407,0,0,1,0,6399,-1,63984,40,0,0,0,80,0,1790,10,1,0,187,1,0,561,0,0,1,0,0,462,40,0,40,0,0,0,0,561,0,0,80,0,0,0
147.32.84.165,1080,123.126.51.33,80,CTU13/7,From-Botnet-V48-TCP-CC108-Plain-HTTP,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,3455,200,40,1199,48,0,567,40,0,432,40,1,48,-1,120,1,0,0,666,40,0,1,0,1134,40,3,0,1,416,181,0,0,1,1134,1,1,454,2,1,189,17864,1134,-1,0,2,1,3,3,11,0,0,41,1,1,-1,0,0,2,333,432,0,59896,567,2,1,20,0,3,453,453,0,0,2,1,1134,-1,3001,40,567,TCP,432,image/gif,1,189,0,0,0,48,-1,4922,0,41,1,0,40,10,1566,567,8,44,1,0,0,0,432,432,40,0,1,0,0,1,80,3,20,0,3,0,0,3455,0,2,3,1,0,0,333,124,222,0,0,63989,0,0,0,1,44,1,3001,0,13,59896,15889,1,0,0,0,6398,-1,63986,40,0,432,0,40,0,2288,10,0,0,378,0,432,567,432,0,1,0,0,1304,40,0,40,0,0,3455,40,567,0,0,0,0,0,0
