src,src_port,dst,dst_port,original_dataset,original_label,event_generator,event_signature,event_priority,ndpi_risk,ndpi_detected_protocol,payload_bytes_first,packet_pay_size-3,C_packets_rst_avg,packet_pay_size-2,dst2src_packets_rate,C_packets_rst_min,C_packets_urg_avg,src2dst_packets_rate,C_packets_fin_avg,C_idletime_max,http_response_status_code,packet_header_size-4,dst2src_inter_time_std,packet_header_size-0,C_packets_rst_std,payload_bytes_max,src2dst_header_bytes_min,C_dst2src_packets_rate_max,packet_pay_size-8,dst2src_header_bytes_min,http_request_version,src2dst_header_bytes_max,dns_query_type,payload_bytes_avg,dst2src_header_bytes_std,C_dst2src_packets_rate_min,C_packets_syn_std,C_src2dst_packets_rate_max,packet_header_size-7,C_packets_syn_max,C_tcp_retransmissions_max,packets_fin,src2dst_pay_bytes,packet_header_size-6,dst2src_packets,inter_time-10,C_packets_ack_avg,src2dst_header_bytes,inter_time-9,C_idletime_std,C_dst2src_pay_bytes_rate_max,packet_direction-5,C_src2dst_pay_bytes_max,packet_direction-0,packet_direction-1,inter_time-7,packets_rst,C_packets_psh_min,C_src2dst_pay_bytes_rate_avg,src2dst_inter_time_std,C_src2dst_pay_bytes_avg,dns_num_answers,packet_pay_size-7,C_number_of_contacts,detection_completed,inter_time-6,src2dst_header_bytes_std,packets_ack,C_packets_rst_max,inter_time-3,dst2src_header_bytes_avg,C_duration_avg,C_packets_ack_min,dns_query_class,C_dst2src_pay_bytes_std,C_packets_syn_avg,C_packets_psh_max,C_src2dst_packets_rate_avg,dst2src_pay_bytes_min,C_dst2src_header_bytes_min,src2dst_inter_time_max,src2dst_pay_bytes_min,http_method,C_packets_psh_avg,C_dst2src_header_bytes_std,C_packets_ack_std,flow_use_time,inter_time-2,dst2src_inter_time_min,C_dst2src_packets_rate_std,packet_pay_size-4,C_packets_ack_max,C_dst2src_packets_max,C_src2dst_pay_bytes_min,dns_num_queries,inter_time-8,packet_header_size-8,src2dst_pay_bytes_max,protocol,dst2src_pay_bytes_max,http_content_type,C_src2dst_packets_avg,C_src2dst_pay_bytes_rate_std,response_rel_time,packet_pay_size-10,inter_time_min,packet_header_size-1,dns_reply_code,inter_time_avg,C_packets_psh_std,src2dst_header_bytes_avg,packet_direction-9,C_dst2src_packets_std,packet_header_size-9,src2dst_packets,payload_bytes,packet_pay_size-5,http_num_request_headers,packet_header_size-2,packet_direction-4,packet_direction-7,C_tcp_retransmissions_min,C_duration_min,C_dst2src_pay_bytes_avg,dst2src_pay_bytes_avg,C_dst2src_header_bytes_max,C_packets_syn_min,packet_direction-3,http_num_response_headers,C_packets_fin_std,C_duration_std,C_src2dst_header_bytes_max,packets_syn,C_dst2src_header_bytes_avg,C_src2dst_pay_bytes_rate_min,packets_psh,src2dst_pay_bytes_rate,C_tcp_retransmissions_std,C_idletime_avg,C_src2dst_packets_rate_min,C_src2dst_packets_max,C_duration_max,packet_direction-6,C_packets_fin_max,C_packets_urg_std,C_src2dst_packets_rate_std,dst2src_header_bytes,payload_bytes_std,C_dst2src_pay_bytes_rate_avg,src2dst_inter_time_min,flow_duration,C_src2dst_pay_bytes_std,C_src2dst_packets_min,C_packets_urg_min,inter_time-5,dst2src_header_bytes_max,packet_direction-10,dst2src_inter_time_max,packet_pay_size-0,packets,inter_time_max,inter_time_std,C_src2dst_packets_std,packets_urg,packet_direction-8,dst2src_pay_bytes_rate,src2dst_inter_time_avg,dns_rsp_type,flow_idle_time,packet_header_size-3,inter_time-0,C_dst2src_pay_bytes_min,dst2src_pay_bytes_std,C_src2dst_header_bytes_avg,C_dst2src_packets_avg,bytes,packets_without_payload,C_tcp_retransmissions_avg,inter_time-1,C_src2dst_pay_bytes_rate_max,inter_time-4,C_dst2src_pay_bytes_max,packet_pay_size-6,dst2src_pay_bytes,payload_bytes_min,tcp_retransmissions,C_packets_fin_min,C_dst2src_packets_rate_avg,dst2src_inter_time_avg,packet_header_size-5,packet_pay_size-1,packet_header_size-10,C_dst2src_pay_bytes_rate_std,src2dst_pay_bytes_std,C_idletime_min,C_src2dst_header_bytes_std,src2dst_pay_bytes_avg,packet_pay_size-9,packet_direction-2,C_src2dst_header_bytes_min,C_dst2src_packets_min,C_packets_urg_max,C_dst2src_pay_bytes_rate_min
147.32.84.165,0,147.32.84.79,0,CTU13/4,,,,,Unrated,0/Unknown,0,0,0,0,0,0,0,3,0,0,-1,99,0,83,0,0,83,0,0,0,-1,99,-1,0,0,0,0,0,99,0,0,0,0,99,0,-1,0,958,0,0,0,1,0,1,1,0,0,0,0,457,0,-1,0,0,0,1004,6,0,0,0,0,0,0,-1,0,0,0,0,0,0,1004,0,-1,0,0,0,0,39,0,0,0,0,0,0,-1,1003,99,0,ICMP,0,-1,0,0,0,-1,0,83,-1,304,0,95,1,0,99,10,0,0,-1,99,1,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3047,0,0,0,0,0,-1,0,0,10,1004,457,0,0,1,0,304,-1,3047,99,0,0,0,0,0,1098,10,0,0,0,1001,0,0,0,0,0,0,0,0,99,0,-1,0,0,0,0,0,0,1,0,0,0,0
147.32.84.79,36068,147.32.84.165,161,CTU13/4,,,,,Acceptable,14/SNMP,43,43,0,43,0,0,0,1,0,1004,-1,-1,0,28,0,43,28,0,-1,0,-1,28,-1,43,0,0,0,0,-1,0,0,0,172,-1,0,-1,0,112,-1,1,0,-1,43,1,1,-1,0,0,0,434,43,-1,-1,4,1,-1,0,0,0,1004,0,0,0,-1,0,0,0,0,0,0,1004,43,-1,0,0,0,0,1003,0,0,-1,0,0,43,-1,-1,-1,43,UDP,0,-1,1,0,0,-1,0,28,-1,752,0,28,-1,0,-1,4,172,-1,-1,28,-1,-1,0,0,0,0,0,0,1,-1,0,0,28,0,0,0,0,0,0,1002,0,1,0,-1,0,0,0,0,0,0,0,3008,0,1,0,-1,0,-1,0,43,4,1004,434,0,0,-1,0,752,-1,3008,28,0,0,0,28,0,340,0,0,1001,0,-1,0,-1,0,43,0,0,0,0,-1,43,-1,0,0,1001,0,43,-1,1,28,0,0,0
147.32.84.165,1039,192.168.88.148,2869,CTU13/4,From-Botnet-V45-TCP-Attempt,,,,Unrated,0/Unknown,0,0,0,0,0,0,0,0,0,0,-1,48,0,48,0,0,48,0,-1,0,-1,48,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,288,-1,0,0,1,0,1,1,-1,0,0,0,2289,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,6008,0,-1,0,0,0,0,2959,0,0,0,0,0,0,-1,-1,-1,0,TCP,0,-1,0,0,0,-1,0,48,-1,1494,0,48,-1,0,-1,6,0,0,-1,48,1,-1,0,0,0,0,0,0,1,-1,0,0,0,6,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,8967,0,0,0,0,0,-1,0,0,6,6008,2289,0,0,-1,0,1494,-1,8967,48,0,0,0,0,0,372,6,0,0,0,6008,0,-1,0,0,0,0,0,0,48,0,-1,0,0,0,0,0,-1,1,0,0,0,0
147.32.84.165,1040,192.168.88.148,2869,CTU13/4,From-Botnet-V45-TCP-Attempt,,,,Unrated,0/Unknown,0,0,0,0,0,0,0,0,0,0,-1,48,0,48,0,0,48,0,-1,0,-1,48,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,288,-1,0,0,1,0,1,1,-1,0,0,0,2293,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,6009,0,-1,0,0,0,0,2993,0,0,0,0,0,0,-1,-1,-1,0,TCP,0,-1,0,0,0,-1,0,48,-1,1500,0,48,-1,0,-1,6,0,0,-1,48,1,-1,0,0,0,0,0,0,1,-1,0,0,0,6,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,9002,0,0,0,0,0,-1,0,0,6,6009,2293,0,0,-1,0,1500,-1,9002,48,0,0,0,0,0,372,6,0,0,0,6009,0,-1,0,0,0,0,0,0,48,0,-1,0,0,0,0,0,-1,1,0,0,0,0
147.32.84.165,1041,192.168.88.148,2869,CTU13/4,From-Botnet-V45-TCP-Attempt,,,,Unrated,0/Unknown,0,0,0,0,0,0,0,0,0,0,-1,48,0,48,0,0,48,0,-1,0,-1,48,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,288,-1,0,0,1,0,1,1,-1,0,0,0,2294,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,6009,0,-1,0,0,0,0,3004,0,0,0,0,0,0,-1,-1,-1,0,TCP,0,-1,0,0,0,-1,0,48,-1,1502,0,48,-1,0,-1,6,0,0,-1,48,1,-1,0,0,0,0,0,0,1,-1,0,0,0,6,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,9013,0,0,0,0,0,-1,0,0,6,6009,2294,0,0,-1,0,1502,-1,9013,48,0,0,0,0,0,372,6,0,0,0,6009,0,-1,0,0,0,0,0,0,48,0,-1,0,0,0,0,0,-1,1,0,0,0,0
147.32.84.165,137,147.32.84.255,137,CTU13/4,,,,,Acceptable,10/NetBIOS,50,50,0,50,0,0,0,0,0,10719781,-1,28,0,28,0,50,28,0,50,0,-1,28,-1,50,0,0,0,2000,28,0,0,0,550,28,0,0,0,308,10719781,4070458,0,1,150,1,1,13,0,0,18,3068904,91,-1,50,6,1,1,0,0,0,1,0,2,0,-1,0,0,0,369,0,0,10719781,50,-1,0,0,0,15,2398205,0,0,50,0,0,50,-1,430129,28,50,UDP,0,-1,1,36,0,50,0,28,-1,1253988,0,28,1,0,28,11,550,50,-1,28,1,1,0,0,0,0,0,0,1,-1,0,5,84,0,0,0,0,0,0,2758772,0,3,14,1,0,0,733,0,0,0,0,13793875,34,1,0,215040,0,1,0,50,11,10719781,3068904,1,0,1,0,1253988,-1,13793860,28,0,0,0,51,0,1012,0,0,0,100,30705,0,50,0,50,0,0,0,0,28,50,28,0,0,30705,19,50,50,1,28,0,0,0
147.32.84.165,1042,147.32.84.171,139,CTU13/4,,,,,Acceptable,10/NetBIOS,0,72,0,0,687,0,0,1375,0,0,-1,40,1,48,0,304,40,500,137,40,-1,48,-1,89,2,500,0,1142,40,0,0,3,2050,40,11,1,23,896,0,0,65,0,2050,1,1,1,0,23,146,1,2050,-1,137,1,1,1,2,31,0,0,40,14,23,-1,0,0,23,1142,4,280,7,39,-1,23,0,0,14,0,0,0,72,23,7,2050,-1,0,40,276,TCP,304,-1,16,0,0,240,0,48,-1,0,0,40,0,0,40,22,2966,0,-1,48,1,1,0,14,912,114,280,0,1,-1,0,0,640,3,280,146,24,128,0,0,1142,16,14,0,0,0,0,448,92,65,0,16,0,16,0,0,48,1,7,0,33,7,1,0,0,1,57,0,-1,2,40,0,912,96,640,7,4772,9,0,0,146,0,912,4,916,0,0,0,500,1,40,0,40,0,82,0,0,128,131,0,640,7,0,65
147.32.84.171,137,147.32.84.165,137,CTU13/4,,,,,Acceptable,10/NetBIOS,62,-1,0,-1,0,0,0,0,0,13793871,-1,-1,0,28,0,62,28,0,-1,0,-1,28,-1,62,0,0,0,0,-1,0,0,0,124,-1,0,-1,0,56,-1,0,0,-1,62,1,1,-1,0,0,0,6896935,62,-1,-1,2,1,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,13793871,62,-1,0,0,0,0,-1,0,0,-1,0,0,62,-1,-1,-1,62,UDP,0,-1,1,0,0,-1,0,28,-1,6896935,0,28,-1,0,-1,2,124,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,28,0,0,0,0,0,0,13793871,0,1,0,-1,0,0,0,0,0,0,0,13793871,0,1,0,-1,0,-1,0,62,2,13793871,6896935,0,0,-1,0,6896935,-1,13793871,-1,0,0,0,28,0,208,0,0,13793871,0,-1,0,-1,0,62,0,0,0,0,-1,62,-1,0,0,13793871,0,62,-1,-1,28,0,0,0
147.32.96.45,2064,147.32.84.165,21,CTU13/4,Background-TCP-Attempt,,,,Unrated,0/Unknown,0,0,0,0,0,0,0,0,0,0,-1,60,28950,60,0,0,60,0,-1,40,-1,60,-1,0,0,0,0,0,-1,0,0,0,0,-1,3,-1,0,180,-1,0,0,0,0,1,0,-1,3,0,0,28950,0,-1,-1,0,0,-1,0,3,0,0,40,0,0,-1,0,0,0,0,0,0,61450,0,-1,0,0,0,0,61376,0,0,0,0,0,0,-1,-1,-1,0,TCP,0,-1,0,0,0,-1,0,40,-1,20471,0,60,-1,0,-1,3,0,0,-1,60,1,-1,0,0,0,0,0,0,0,-1,0,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,120,0,0,0,122826,0,0,0,0,40,-1,61450,0,6,61450,28950,0,0,-1,0,40942,-1,122826,40,0,0,0,0,0,384,6,0,0,0,61450,0,-1,0,0,0,0,0,40942,40,0,-1,0,0,0,0,0,-1,1,0,0,0,0
147.32.84.165,137,192.168.88.121,39321,CTU13/4,,,,,Unrated,0/Unknown,62,-1,0,-1,0,0,0,0,0,0,-1,-1,0,28,0,62,28,0,-1,0,-1,28,-1,62,0,0,0,0,-1,0,0,0,62,-1,0,-1,0,28,-1,0,0,-1,62,1,-1,-1,0,0,0,0,62,-1,-1,1,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,62,-1,0,0,0,0,-1,0,0,-1,0,0,62,-1,-1,-1,62,UDP,0,-1,1,0,0,-1,0,-1,-1,0,0,28,-1,0,-1,1,62,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,28,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,62,1,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,28,0,104,0,0,-1,0,-1,0,-1,0,62,0,0,0,0,-1,-1,-1,0,0,0,0,62,-1,-1,28,0,0,0
147.32.96.45,2065,147.32.84.165,21,CTU13/4,Background-TCP-Attempt,,,,Unrated,0/Unknown,0,0,0,0,0,0,0,0,0,0,-1,60,145711,60,0,0,60,0,-1,40,-1,60,-1,0,0,0,0,0,-1,0,0,0,0,40,4,-1,0,180,-1,0,0,0,0,1,0,-1,4,0,0,38284,0,-1,-1,0,0,368640,0,4,0,0,40,0,0,-1,0,0,0,0,0,0,92105,0,-1,0,0,0,0,30779,0,0,0,0,0,0,-1,-1,-1,0,TCP,0,-1,0,0,0,-1,0,40,-1,70217,0,60,-1,0,-1,3,0,0,-1,60,1,-1,0,0,0,0,0,0,0,-1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,491524,0,0,0,0,40,-1,368640,0,7,368640,125818,0,0,-1,0,40961,-1,491524,40,0,0,0,0,0,438,7,0,0,0,92105,0,0,0,0,0,0,0,122881,40,0,-1,0,0,0,0,0,-1,1,0,0,0,0
147.32.84.165,1082,82.96.64.4,6667,CTU13/4,From-Botnet-V45-TCP-CC106-IRC-Not-Encrypted,,,,Unsafe,65/IRC,0,0,0,0,0,0,0,1,0,59992,-1,40,8711,48,0,1460,40,9000,0,40,-1,48,-1,57,1,0,0,58000,40,0,0,0,5884,40,58,0,32,3776,0,14632,1045,1,5248,1,1,0,0,3,1929,6884,1961,-1,67,3,1,0,1,150,0,0,40,0,4,-1,517,0,65,25333,30,80,59992,21,-1,31,117,25,2,0,0,3858,0,65,9,96,-1,0,40,211,TCP,1460,-1,26,2356,0,0,0,48,-1,596,25,40,1,2,40,94,8726,48,-1,48,1,0,0,0,947,157,360,0,1,-1,0,0,2320,3,240,0,95,0,0,45360,0,58,1,1,0,0,24239,2328,132,438,0,90722,2331,2,0,0,48,1,59992,0,152,59992,5434,23,0,0,0,965,-1,90720,40,0,270,347,1040,6,16958,56,0,0,5248,0,1527,48,2842,0,0,0,5333,1564,40,0,40,442,39,30728,942,75,0,0,80,2,0,0
85.190.0.3,38977,147.32.84.165,8888,CTU13/4,Background-TCP-Attempt,,,,Unrated,0/Unknown,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,60,0,0,60,0,-1,40,-1,60,-1,0,0,0,0,0,-1,0,0,0,0,-1,2,-1,0,60,-1,0,0,-1,0,1,0,-1,2,0,0,0,0,-1,-1,0,0,-1,0,2,0,-1,40,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,TCP,0,-1,0,0,0,-1,0,40,-1,0,0,60,-1,0,-1,1,0,-1,-1,40,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,80,0,0,0,0,0,0,0,-1,40,-1,0,0,3,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,182,3,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0
82.96.64.4,43831,147.32.84.165,113,CTU13/4,Background-TCP-Established,,,,Unrated,0/Unknown,0,0,0,0,0,0,0,0,0,0,-1,52,0,60,0,28,52,0,0,52,-1,60,-1,6,5,0,0,0,52,0,1,1,13,52,6,0,3,268,0,0,0,0,13,1,0,0,0,3,0,0,13,-1,0,1,0,0,3,10,0,0,56,0,3,-1,0,0,3,0,28,104,0,13,-1,3,0,0,0,0,0,0,13,3,2,13,-1,0,52,13,TCP,28,-1,1,0,0,0,0,64,-1,0,0,53,0,0,52,5,69,28,-1,64,1,1,1,0,56,28,104,0,1,-1,0,0,52,3,104,0,3,0,0,0,0,1,0,0,0,0,0,336,10,0,0,0,0,1,0,0,64,0,0,0,11,0,0,0,0,1,0,0,-1,0,52,0,56,0,52,2,827,8,1,0,0,0,56,28,56,0,1,0,0,0,52,0,52,0,0,0,0,13,0,0,52,2,0,0
85.190.0.3,41201,147.32.84.165,80,CTU13/4,Background-TCP-Attempt,,,,Unrated,0/Unknown,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,60,0,0,60,0,-1,40,-1,60,-1,0,0,0,0,0,-1,0,0,0,0,-1,2,-1,0,60,-1,0,0,-1,0,1,0,-1,2,0,0,0,0,-1,-1,0,0,-1,0,2,0,-1,40,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,TCP,0,-1,0,0,0,-1,0,40,-1,0,0,60,-1,0,-1,1,0,-1,-1,40,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,80,0,0,0,0,0,0,0,-1,40,-1,0,0,3,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,182,3,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0
186.19.120.113,2839,147.32.84.165,5900,CTU13/4,Background-TCP-Attempt,,,,Unrated,0/Unknown,0,0,0,0,0,0,0,0,0,0,-1,40,0,48,0,0,48,0,0,40,-1,48,-1,0,0,0,0,0,40,0,0,0,0,48,6,-1,0,144,-1,0,0,0,0,1,0,0,6,0,0,0,0,-1,0,0,0,0,0,6,0,0,40,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,40,0,TCP,0,-1,0,0,0,-1,0,40,-1,0,0,48,-1,0,-1,3,0,0,-1,40,0,0,0,0,0,0,0,0,1,-1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,240,0,0,0,0,0,0,0,0,40,-1,0,0,9,0,0,0,0,0,0,0,-1,0,48,0,0,0,0,0,510,9,0,0,0,0,0,0,0,0,0,0,0,0,40,0,-1,0,0,0,0,0,-1,0,0,0,0,0
147.32.84.165,137,192.168.88.121,60973,CTU13/4,From-Botnet-V45-UDP-Attempt,,,,Unrated,0/Unknown,62,-1,0,-1,0,0,0,0,0,0,-1,-1,0,28,0,62,28,0,-1,0,-1,28,-1,62,0,0,0,0,-1,0,0,0,124,-1,0,-1,0,56,-1,0,0,-1,124,1,1,-1,0,0,0,0,124,-1,-1,1,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,62,-1,0,0,0,0,-1,0,0,-1,0,0,124,-1,-1,-1,62,UDP,0,-1,2,0,0,-1,0,28,-1,0,0,28,-1,0,-1,2,124,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,56,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,2,0,-1,0,-1,0,62,2,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,56,0,208,0,0,0,0,-1,0,-1,0,62,0,0,0,0,-1,62,-1,0,0,0,0,62,-1,-1,56,0,0,0
147.32.84.165,1083,147.32.84.171,139,CTU13/4,,,,,Acceptable,10/NetBIOS,0,72,0,0,0,0,0,0,0,0,-1,40,0,48,0,304,40,0,137,40,-1,48,-1,89,2,0,0,0,40,0,0,3,2050,40,11,0,23,896,0,0,0,0,2050,1,1,0,0,23,0,0,2050,-1,137,1,1,0,2,31,0,0,40,0,23,-1,0,0,23,0,4,280,0,39,-1,23,0,0,0,0,0,0,72,23,7,2050,-1,0,40,276,TCP,304,-1,16,0,0,240,0,48,-1,0,0,40,0,0,40,22,2966,0,-1,48,1,1,0,0,912,114,280,0,1,-1,0,0,640,3,280,0,24,0,0,0,0,16,0,0,0,0,0,448,92,0,0,0,0,16,0,0,48,1,0,0,33,0,0,0,0,1,0,0,-1,0,40,0,912,96,640,7,4772,9,0,0,0,0,912,4,916,0,0,0,0,0,40,0,40,0,82,0,0,128,131,0,640,7,0,0
147.32.96.45,2066,147.32.84.165,21,CTU13/4,Background-TCP-Attempt,,,,Unrated,0/Unknown,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,60,0,0,60,0,-1,40,-1,60,-1,0,0,0,0,0,-1,0,0,0,0,-1,2,-1,0,60,-1,0,0,-1,0,1,0,-1,2,0,0,0,0,-1,-1,0,0,-1,0,2,0,-1,40,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,TCP,0,-1,0,0,0,-1,0,40,-1,0,0,60,-1,0,-1,1,0,-1,-1,40,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,80,0,0,0,0,0,0,0,-1,40,-1,0,0,3,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,182,3,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0
147.32.84.165,137,192.168.88.121,40103,CTU13/4,From-Botnet-V45-UDP-Attempt,,,,Unrated,0/Unknown,62,-1,0,-1,0,0,0,0,0,0,-1,-1,0,28,0,62,28,0,-1,0,-1,28,-1,62,0,0,0,0,-1,0,0,0,124,-1,0,-1,0,56,-1,0,0,-1,124,1,1,-1,0,0,0,0,124,-1,-1,1,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,62,-1,0,0,0,0,-1,0,0,-1,0,0,124,-1,-1,-1,62,UDP,0,-1,2,0,0,-1,0,28,-1,0,0,28,-1,0,-1,2,124,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,56,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,2,0,-1,0,-1,0,62,2,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,56,0,208,0,0,0,0,-1,0,-1,0,62,0,0,0,0,-1,62,-1,0,0,0,0,62,-1,-1,56,0,0,0
