src,src_port,dst,dst_port,original_dataset,original_label,event_generator,event_signature,event_priority,ndpi_risk,ndpi_detected_protocol,payload_bytes_first,packet_pay_size-3,C_packets_rst_avg,packet_pay_size-2,dst2src_packets_rate,C_packets_rst_min,C_packets_urg_avg,src2dst_packets_rate,C_packets_fin_avg,C_idletime_max,http_response_status_code,packet_header_size-4,dst2src_inter_time_std,packet_header_size-0,C_packets_rst_std,payload_bytes_max,src2dst_header_bytes_min,C_dst2src_packets_rate_max,packet_pay_size-8,dst2src_header_bytes_min,http_request_version,src2dst_header_bytes_max,dns_query_type,payload_bytes_avg,dst2src_header_bytes_std,C_dst2src_packets_rate_min,C_packets_syn_std,C_src2dst_packets_rate_max,packet_header_size-7,C_packets_syn_max,C_tcp_retransmissions_max,packets_fin,src2dst_pay_bytes,packet_header_size-6,dst2src_packets,inter_time-10,C_packets_ack_avg,src2dst_header_bytes,inter_time-9,C_idletime_std,C_dst2src_pay_bytes_rate_max,packet_direction-5,C_src2dst_pay_bytes_max,packet_direction-0,packet_direction-1,inter_time-7,packets_rst,C_packets_psh_min,C_src2dst_pay_bytes_rate_avg,src2dst_inter_time_std,C_src2dst_pay_bytes_avg,dns_num_answers,packet_pay_size-7,C_number_of_contacts,detection_completed,inter_time-6,src2dst_header_bytes_std,packets_ack,C_packets_rst_max,inter_time-3,dst2src_header_bytes_avg,C_duration_avg,C_packets_ack_min,dns_query_class,C_dst2src_pay_bytes_std,C_packets_syn_avg,C_packets_psh_max,C_src2dst_packets_rate_avg,dst2src_pay_bytes_min,C_dst2src_header_bytes_min,src2dst_inter_time_max,src2dst_pay_bytes_min,http_method,C_packets_psh_avg,C_dst2src_header_bytes_std,C_packets_ack_std,flow_use_time,inter_time-2,dst2src_inter_time_min,C_dst2src_packets_rate_std,packet_pay_size-4,C_packets_ack_max,C_dst2src_packets_max,C_src2dst_pay_bytes_min,dns_num_queries,inter_time-8,packet_header_size-8,src2dst_pay_bytes_max,protocol,dst2src_pay_bytes_max,http_content_type,C_src2dst_packets_avg,C_src2dst_pay_bytes_rate_std,response_rel_time,packet_pay_size-10,inter_time_min,packet_header_size-1,dns_reply_code,inter_time_avg,C_packets_psh_std,src2dst_header_bytes_avg,packet_direction-9,C_dst2src_packets_std,packet_header_size-9,src2dst_packets,payload_bytes,packet_pay_size-5,http_num_request_headers,packet_header_size-2,packet_direction-4,packet_direction-7,C_tcp_retransmissions_min,C_duration_min,C_dst2src_pay_bytes_avg,dst2src_pay_bytes_avg,C_dst2src_header_bytes_max,C_packets_syn_min,packet_direction-3,http_num_response_headers,C_packets_fin_std,C_duration_std,C_src2dst_header_bytes_max,packets_syn,C_dst2src_header_bytes_avg,C_src2dst_pay_bytes_rate_min,packets_psh,src2dst_pay_bytes_rate,C_tcp_retransmissions_std,C_idletime_avg,C_src2dst_packets_rate_min,C_src2dst_packets_max,C_duration_max,packet_direction-6,C_packets_fin_max,C_packets_urg_std,C_src2dst_packets_rate_std,dst2src_header_bytes,payload_bytes_std,C_dst2src_pay_bytes_rate_avg,src2dst_inter_time_min,flow_duration,C_src2dst_pay_bytes_std,C_src2dst_packets_min,C_packets_urg_min,inter_time-5,dst2src_header_bytes_max,packet_direction-10,dst2src_inter_time_max,packet_pay_size-0,packets,inter_time_max,inter_time_std,C_src2dst_packets_std,packets_urg,packet_direction-8,dst2src_pay_bytes_rate,src2dst_inter_time_avg,dns_rsp_type,flow_idle_time,packet_header_size-3,inter_time-0,C_dst2src_pay_bytes_min,dst2src_pay_bytes_std,C_src2dst_header_bytes_avg,C_dst2src_packets_avg,bytes,packets_without_payload,C_tcp_retransmissions_avg,inter_time-1,C_src2dst_pay_bytes_rate_max,inter_time-4,C_dst2src_pay_bytes_max,packet_pay_size-6,dst2src_pay_bytes,payload_bytes_min,tcp_retransmissions,C_packets_fin_min,C_dst2src_packets_rate_avg,dst2src_inter_time_avg,packet_header_size-5,packet_pay_size-1,packet_header_size-10,C_dst2src_pay_bytes_rate_std,src2dst_pay_bytes_std,C_idletime_min,C_src2dst_header_bytes_std,src2dst_pay_bytes_avg,packet_pay_size-9,packet_direction-2,C_src2dst_header_bytes_min,C_dst2src_packets_min,C_packets_urg_max,C_dst2src_pay_bytes_rate_min
147.32.84.191,123,65.55.56.40,123,CTU13/10,From-Botnet-V51-2-UDP-Attempt,,,,Acceptable,9/NTP,48,48,0,48,0,0,0,1,0,2989,-1,-1,0,28,0,48,28,0,-1,0,-1,28,-1,48,0,0,0,0,-1,0,0,0,192,-1,0,-1,0,112,-1,0,0,-1,96,1,1,-1,0,0,0,1294,96,-1,-1,2,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2989,48,-1,0,0,0,0,2989,0,0,-1,0,0,96,-1,-1,-1,48,UDP,0,-1,2,0,0,-1,0,28,-1,747,0,28,-1,0,-1,4,192,-1,-1,28,-1,-1,0,0,0,0,0,0,1,-1,0,0,56,0,0,0,0,0,0,2989,0,2,0,-1,0,0,0,0,0,0,0,2989,0,2,0,-1,0,-1,0,48,4,2989,1294,0,0,-1,0,747,-1,2989,28,0,0,0,56,0,360,0,0,0,0,-1,0,-1,0,48,0,0,0,0,-1,48,-1,0,0,2989,0,48,-1,1,56,0,0,0
147.32.84.191,138,147.32.84.255,138,CTU13/10,,,,,Acceptable,10/NetBIOS,201,201,0,201,0,0,0,0,0,717775,-1,28,0,28,0,201,28,0,174,0,-1,28,-1,195,0,0,0,2000,28,0,0,0,6656,28,0,106273,0,952,1,222693,0,1,760,1,1,0,0,0,21,201942,416,-1,201,16,1,117750,0,0,0,0,0,0,0,-1,0,0,0,125,0,0,717775,174,-1,0,0,0,1,4025,0,0,179,0,0,348,-1,15262,28,201,UDP,0,-1,2,84,0,201,0,28,-1,122157,0,28,1,0,28,34,6656,179,-1,28,1,1,0,0,0,0,0,0,1,-1,0,0,112,0,0,0,0,0,0,276889,0,4,1,1,0,0,484,0,8,0,0,4153344,89,2,0,0,0,1,0,201,34,717775,201942,0,0,1,0,122157,-1,4153343,28,0,0,0,59,0,8084,0,0,0,348,0,0,201,0,174,0,0,0,0,28,201,28,0,8,4025,13,195,174,1,56,0,0,0
98.126.71.122,80,147.32.84.206,3828,CTU13/10,,120,3,3,Unrated,0/Unknown,283,-1,0,-1,0,0,0,0,0,0,-1,-1,0,40,0,283,40,0,-1,0,-1,40,-1,283,0,0,0,0,-1,0,0,0,283,-1,0,-1,1,40,-1,0,0,-1,283,1,-1,-1,0,1,0,0,283,-1,-1,1,0,-1,0,1,0,-1,0,0,1,-1,0,0,1,0,0,0,0,283,-1,1,0,0,0,-1,0,0,-1,1,0,283,-1,-1,-1,283,TCP,0,-1,1,0,0,-1,0,-1,-1,0,0,40,-1,0,-1,1,283,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,40,0,0,0,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,283,1,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,40,0,337,0,0,-1,0,-1,0,-1,0,283,0,0,0,0,-1,-1,-1,0,0,0,0,283,-1,-1,40,0,0,0
147.32.84.191,1035,239.255.255.250,1900,CTU13/10,,,,,Acceptable,12/SSDP,133,133,0,133,0,0,0,0,0,3005,-1,28,0,28,0,133,28,0,-1,0,-1,28,-1,133,0,0,0,0,-1,0,0,0,798,-1,0,-1,0,168,-1,1,0,1,266,1,1,-1,0,0,0,1415,266,-1,-1,3,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,3005,133,-1,0,0,0,0,3002,0,0,133,0,0,266,-1,-1,-1,133,UDP,0,-1,2,0,0,-1,0,28,-1,1001,0,28,-1,0,-1,6,798,133,-1,28,1,-1,0,0,0,0,0,0,1,-1,0,0,56,0,0,0,0,0,0,3003,0,2,0,-1,0,0,0,0,0,0,0,6007,0,2,0,0,0,-1,0,133,6,3005,1415,0,0,-1,0,1001,-1,6007,28,0,0,0,56,0,1050,0,0,0,0,3005,0,-1,0,133,0,0,0,0,28,133,-1,0,0,3002,0,133,-1,1,56,0,0,0
147.32.84.171,138,147.32.84.165,138,CTU13/10,,,,,Unrated,0/Unknown,188,-1,0,-1,0,0,0,0,0,0,-1,-1,0,28,0,188,28,0,-1,0,-1,28,-1,188,0,0,0,0,-1,0,0,0,188,-1,0,-1,0,28,-1,0,0,-1,188,1,-1,-1,0,0,0,0,188,-1,-1,1,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,188,-1,0,0,0,0,-1,0,0,-1,0,0,188,-1,-1,-1,188,UDP,0,-1,1,0,0,-1,0,-1,-1,0,0,28,-1,0,-1,1,188,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,28,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,188,1,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,28,0,230,0,0,-1,0,-1,0,-1,0,188,0,0,0,0,-1,-1,-1,0,0,0,0,188,-1,-1,28,0,0,0
147.32.84.165,1037,147.32.84.171,139,CTU13/10,,,,,Acceptable,10/NetBIOS,0,72,0,0,733,0,0,1466,0,0,-1,40,1,48,0,304,40,500,137,40,-1,48,-1,89,2,500,0,1142,40,0,0,3,2050,40,11,0,23,896,1,0,65,0,2050,1,1,0,0,23,146,1,2050,-1,137,1,1,2,2,31,0,0,40,14,23,-1,0,0,23,1142,4,280,6,39,-1,23,0,0,14,0,0,0,72,23,7,2050,-1,0,40,276,TCP,304,-1,16,0,0,240,0,48,-1,0,0,40,0,0,40,22,2966,0,-1,48,1,1,0,14,912,114,280,0,1,-1,0,0,640,3,280,146,24,136,0,0,1142,16,14,0,0,0,0,448,92,65,0,15,0,16,0,0,48,1,7,0,33,6,1,0,0,1,61,0,-1,1,40,0,912,96,640,7,4772,9,0,0,146,0,912,4,916,0,0,0,500,1,40,0,40,0,82,0,0,128,131,0,640,7,0,65
147.32.84.171,137,147.32.84.165,137,CTU13/10,,,,,Acceptable,10/NetBIOS,62,-1,0,-1,0,0,0,0,0,0,-1,-1,0,28,0,62,28,0,-1,0,-1,28,-1,62,0,0,0,0,-1,0,0,0,62,-1,0,-1,0,28,-1,0,0,-1,62,1,-1,-1,0,0,0,0,62,-1,-1,1,1,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,62,-1,0,0,0,0,-1,0,0,-1,0,0,62,-1,-1,-1,62,UDP,0,-1,1,0,0,-1,0,-1,-1,0,0,28,-1,0,-1,1,62,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,28,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,62,1,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,28,0,104,0,0,-1,0,-1,0,-1,0,62,0,0,0,0,-1,-1,-1,0,0,0,0,62,-1,-1,28,0,0,0
147.32.84.171,138,147.32.84.191,138,CTU13/10,,,,,Unrated,0/Unknown,188,-1,0,-1,0,0,0,0,0,0,-1,-1,0,28,0,188,28,0,-1,0,-1,28,-1,188,0,0,0,0,-1,0,0,0,188,-1,0,-1,0,28,-1,0,0,-1,188,1,-1,-1,0,0,0,0,188,-1,-1,1,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,188,-1,0,0,0,0,-1,0,0,-1,0,0,188,-1,-1,-1,188,UDP,0,-1,1,0,0,-1,0,-1,-1,0,0,28,-1,0,-1,1,188,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,28,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,188,1,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,28,0,230,0,0,-1,0,-1,0,-1,0,188,0,0,0,0,-1,-1,-1,0,0,0,0,188,-1,-1,28,0,0,0
147.32.84.171,137,147.32.84.191,137,CTU13/10,,,,,Acceptable,10/NetBIOS,62,-1,0,-1,0,0,0,0,0,0,-1,-1,0,28,0,62,28,0,-1,0,-1,28,-1,62,0,0,0,0,-1,0,0,0,62,-1,0,-1,0,28,-1,0,0,-1,62,1,-1,-1,0,0,0,0,62,-1,-1,1,1,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,62,-1,0,0,0,0,-1,0,0,-1,0,0,62,-1,-1,-1,62,UDP,0,-1,1,0,0,-1,0,-1,-1,0,0,28,-1,0,-1,1,62,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,28,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,62,1,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,28,0,104,0,0,-1,0,-1,0,-1,0,62,0,0,0,0,-1,-1,-1,0,0,0,0,62,-1,-1,28,0,0,0
147.32.84.191,1037,147.32.84.171,139,CTU13/10,,,,,Acceptable,10/NetBIOS,0,72,0,0,1000,0,0,2000,0,0,-1,40,0,48,0,304,40,777,137,40,-1,48,-1,90,2,777,0,1777,40,0,0,3,2054,40,11,1,23,896,1,0,101,0,2054,1,1,0,0,23,228,0,2054,-1,137,1,1,2,2,31,0,0,40,9,23,-1,0,0,23,1777,4,280,2,39,-1,23,0,0,9,0,0,0,72,23,7,2054,-1,0,40,278,TCP,304,-1,16,0,0,240,0,48,-1,0,0,40,0,0,40,22,2970,0,-1,48,1,1,0,9,912,114,280,0,1,-1,0,0,640,3,280,228,24,186,0,0,1777,16,9,0,0,0,0,448,92,101,0,11,0,16,0,0,48,1,2,0,33,2,0,0,0,1,83,0,-1,2,40,0,912,96,640,7,4776,9,0,0,228,0,912,4,916,0,0,0,777,1,40,0,40,0,82,0,0,128,131,0,640,7,0,101
