src,src_port,dst,dst_port,original_dataset,original_label,event_generator,event_signature,event_priority,ndpi_risk,ndpi_detected_protocol,payload_bytes_first,packet_pay_size-3,C_packets_rst_avg,packet_pay_size-2,dst2src_packets_rate,C_packets_rst_min,C_packets_urg_avg,src2dst_packets_rate,C_packets_fin_avg,C_idletime_max,http_response_status_code,packet_header_size-4,dst2src_inter_time_std,packet_header_size-0,C_packets_rst_std,payload_bytes_max,src2dst_header_bytes_min,C_dst2src_packets_rate_max,packet_pay_size-8,dst2src_header_bytes_min,http_request_version,src2dst_header_bytes_max,dns_query_type,payload_bytes_avg,dst2src_header_bytes_std,C_dst2src_packets_rate_min,C_packets_syn_std,C_src2dst_packets_rate_max,packet_header_size-7,C_packets_syn_max,C_tcp_retransmissions_max,packets_fin,src2dst_pay_bytes,packet_header_size-6,dst2src_packets,inter_time-10,C_packets_ack_avg,src2dst_header_bytes,inter_time-9,C_idletime_std,C_dst2src_pay_bytes_rate_max,packet_direction-5,C_src2dst_pay_bytes_max,packet_direction-0,packet_direction-1,inter_time-7,packets_rst,C_packets_psh_min,C_src2dst_pay_bytes_rate_avg,src2dst_inter_time_std,C_src2dst_pay_bytes_avg,dns_num_answers,packet_pay_size-7,C_number_of_contacts,detection_completed,inter_time-6,src2dst_header_bytes_std,packets_ack,C_packets_rst_max,inter_time-3,dst2src_header_bytes_avg,C_duration_avg,C_packets_ack_min,dns_query_class,C_dst2src_pay_bytes_std,C_packets_syn_avg,C_packets_psh_max,C_src2dst_packets_rate_avg,dst2src_pay_bytes_min,C_dst2src_header_bytes_min,src2dst_inter_time_max,src2dst_pay_bytes_min,http_method,C_packets_psh_avg,C_dst2src_header_bytes_std,C_packets_ack_std,flow_use_time,inter_time-2,dst2src_inter_time_min,C_dst2src_packets_rate_std,packet_pay_size-4,C_packets_ack_max,C_dst2src_packets_max,C_src2dst_pay_bytes_min,dns_num_queries,inter_time-8,packet_header_size-8,src2dst_pay_bytes_max,protocol,dst2src_pay_bytes_max,http_content_type,C_src2dst_packets_avg,C_src2dst_pay_bytes_rate_std,response_rel_time,packet_pay_size-10,inter_time_min,packet_header_size-1,dns_reply_code,inter_time_avg,C_packets_psh_std,src2dst_header_bytes_avg,packet_direction-9,C_dst2src_packets_std,packet_header_size-9,src2dst_packets,payload_bytes,packet_pay_size-5,http_num_request_headers,packet_header_size-2,packet_direction-4,packet_direction-7,C_tcp_retransmissions_min,C_duration_min,C_dst2src_pay_bytes_avg,dst2src_pay_bytes_avg,C_dst2src_header_bytes_max,C_packets_syn_min,packet_direction-3,http_num_response_headers,C_packets_fin_std,C_duration_std,C_src2dst_header_bytes_max,packets_syn,C_dst2src_header_bytes_avg,C_src2dst_pay_bytes_rate_min,packets_psh,src2dst_pay_bytes_rate,C_tcp_retransmissions_std,C_idletime_avg,C_src2dst_packets_rate_min,C_src2dst_packets_max,C_duration_max,packet_direction-6,C_packets_fin_max,C_packets_urg_std,C_src2dst_packets_rate_std,dst2src_header_bytes,payload_bytes_std,C_dst2src_pay_bytes_rate_avg,src2dst_inter_time_min,flow_duration,C_src2dst_pay_bytes_std,C_src2dst_packets_min,C_packets_urg_min,inter_time-5,dst2src_header_bytes_max,packet_direction-10,dst2src_inter_time_max,packet_pay_size-0,packets,inter_time_max,inter_time_std,C_src2dst_packets_std,packets_urg,packet_direction-8,dst2src_pay_bytes_rate,src2dst_inter_time_avg,dns_rsp_type,flow_idle_time,packet_header_size-3,inter_time-0,C_dst2src_pay_bytes_min,dst2src_pay_bytes_std,C_src2dst_header_bytes_avg,C_dst2src_packets_avg,bytes,packets_without_payload,C_tcp_retransmissions_avg,inter_time-1,C_src2dst_pay_bytes_rate_max,inter_time-4,C_dst2src_pay_bytes_max,packet_pay_size-6,dst2src_pay_bytes,payload_bytes_min,tcp_retransmissions,C_packets_fin_min,C_dst2src_packets_rate_avg,dst2src_inter_time_avg,packet_header_size-5,packet_pay_size-1,packet_header_size-10,C_dst2src_pay_bytes_rate_std,src2dst_pay_bytes_std,C_idletime_min,C_src2dst_header_bytes_std,src2dst_pay_bytes_avg,packet_pay_size-9,packet_direction-2,C_src2dst_header_bytes_min,C_dst2src_packets_min,C_packets_urg_max,C_dst2src_pay_bytes_rate_min
147.32.84.165,1046,94.63.150.52,80,CTU13/5,From-Botnet-V46-TCP-Established-HTTP-Ad-46,,,,Acceptable,7/HTTP,0,0,0,0,12,0,0,24,0,0,404,40,67,48,0,176,40,7,176,40,1,48,-1,34,1,7,0,14,40,0,1,3,338,40,5,0,3,416,0,0,1,1,338,1,1,136,0,3,2,54,338,-1,0,1,1,1,3,13,0,0,40,138,3,-1,0,0,3,14,176,40,137,169,2,3,0,0,138,134,0,0,0,3,1,338,-1,1,40,169,TCP,176,text/html,2,0,0,0,0,48,-1,27,0,41,0,0,40,10,514,169,2,44,1,0,1,138,176,176,40,0,1,0,0,0,80,3,40,2,3,0,0,0,14,2,138,1,0,0,0,204,68,1,0,414,0,2,0,0,44,1,142,0,15,140,54,0,0,0,0,27,-1,276,40,0,176,0,80,1,1344,12,1,0,2,0,176,169,176,0,1,0,7,82,40,0,40,0,0,0,0,169,0,0,80,1,0,1
147.32.84.165,1048,94.63.150.52,80,CTU13/5,From-Botnet-V46-TCP-Established-HTTP-Ad-46,,,,Acceptable,7/HTTP,0,0,0,0,12,0,0,24,0,0,404,40,66,48,0,176,40,7,176,40,1,48,-1,34,1,7,0,14,40,0,1,3,340,40,5,0,3,416,0,0,1,1,340,1,1,133,0,3,2,54,340,-1,0,1,1,0,3,13,0,0,40,136,3,-1,0,0,3,14,176,40,139,170,2,3,0,0,136,139,0,0,0,3,1,340,-1,3,40,170,TCP,176,text/html,2,0,0,0,0,48,-1,27,0,41,0,0,40,10,516,170,2,44,1,0,1,136,176,176,40,0,1,0,0,0,80,3,40,2,3,0,0,0,14,2,136,1,0,0,0,204,68,1,0,413,0,2,0,0,44,1,139,0,15,139,54,0,0,0,0,27,-1,277,40,0,176,0,80,1,1346,12,1,0,2,0,176,170,176,0,1,0,7,82,40,0,40,0,0,0,0,170,0,0,80,1,0,1
147.32.84.165,1049,94.63.150.52,80,CTU13/5,From-Botnet-V46-TCP-Established-HTTP-Ad-46,,,,Acceptable,7/HTTP,0,0,0,0,11,0,0,23,0,0,404,40,63,48,0,176,40,6,176,40,1,48,-1,34,1,6,0,12,40,0,1,3,338,40,5,0,3,416,0,0,1,1,338,1,1,140,0,3,2,58,338,-1,0,1,1,0,3,13,0,1,40,156,3,-1,0,0,3,12,176,40,156,169,2,3,0,0,156,136,0,0,0,3,1,338,-1,16,40,169,TCP,176,text/html,2,0,0,0,0,48,-1,28,0,41,0,0,40,10,514,169,2,44,1,0,1,156,176,176,40,0,1,0,0,0,80,3,40,2,3,0,0,0,12,2,156,1,0,0,0,204,68,1,0,428,0,2,0,0,44,1,141,0,15,140,54,0,0,0,0,29,-1,272,40,0,176,0,80,1,1344,12,1,0,2,0,176,169,176,0,1,0,6,85,40,0,40,0,0,0,0,169,0,0,80,1,0,1
147.32.84.165,1050,94.63.150.52,80,CTU13/5,From-Botnet-V46-TCP-Established-HTTP-Ad-46,,,,Acceptable,7/HTTP,0,0,0,0,1,0,0,2,0,3148,404,40,1254,48,0,176,40,0,0,40,1,48,-1,39,1,0,0,0,40,0,1,2,332,40,4,0,1,376,0,0,0,1,332,1,1,140,0,1,0,930,332,-1,0,2,1,0,3,11,0,0,41,0,1,-1,0,0,2,0,176,0,2992,166,2,1,20,0,0,136,16,0,0,2,1,332,-1,16,40,166,TCP,176,text/html,1,0,0,0,0,48,-1,252,0,41,1,0,40,9,508,166,2,44,1,0,0,0,176,176,40,0,1,0,0,0,80,3,20,0,3,0,0,3148,0,2,0,1,1,0,0,164,71,0,0,3284,0,0,0,0,44,1,2992,0,13,2992,792,1,0,0,0,364,-1,3284,40,0,176,0,40,0,1230,10,0,0,0,0,176,166,176,0,1,0,0,821,40,0,40,0,0,3148,40,166,0,0,0,0,0,0
147.32.84.165,1051,94.63.150.52,80,CTU13/5,From-Botnet-V46-TCP-Established-HTTP-Ad-46,,,,Acceptable,7/HTTP,0,0,0,0,12,0,0,24,0,0,404,40,64,48,0,176,40,7,176,40,1,48,-1,33,1,7,0,14,40,0,1,3,332,40,5,1,3,416,0,0,1,1,332,1,1,134,0,3,2,54,332,-1,0,1,1,0,3,13,0,0,40,139,3,-1,0,0,3,14,176,40,140,166,2,3,0,0,139,134,0,0,0,3,1,332,-1,5,40,166,TCP,176,text/html,2,0,0,0,0,48,-1,27,0,41,0,0,40,10,508,166,2,44,1,0,1,139,176,176,40,0,1,0,0,0,80,3,40,2,3,0,0,0,14,2,139,1,0,0,0,204,67,1,0,410,0,2,0,1,44,1,136,0,15,135,53,0,0,0,0,27,-1,271,40,0,176,0,80,1,1338,12,1,0,2,0,176,166,176,0,1,0,7,82,40,0,40,0,0,0,0,166,0,0,80,1,0,1
147.32.84.165,1052,94.63.150.52,80,CTU13/5,From-Botnet-V46-TCP-Established-HTTP-Ad-46,,,,Acceptable,7/HTTP,0,0,0,0,12,0,0,24,0,0,404,40,66,48,0,176,40,7,176,40,1,48,-1,33,1,7,0,14,40,0,1,3,332,40,5,1,3,416,0,0,1,1,332,1,1,135,0,3,2,54,332,-1,0,1,1,0,3,13,0,0,40,136,3,-1,0,0,3,14,176,40,137,166,2,3,0,0,136,135,0,0,0,3,1,332,-1,1,40,166,TCP,176,text/html,2,0,0,0,0,48,-1,27,0,41,0,0,40,10,508,166,2,44,1,0,1,136,176,176,40,0,1,0,0,0,80,3,40,2,3,0,0,0,14,2,136,1,0,0,0,204,67,1,0,407,0,2,0,0,44,1,136,0,15,135,53,0,0,0,0,27,-1,271,40,0,176,0,80,1,1338,12,1,0,2,0,176,166,176,0,1,0,7,81,40,0,40,0,0,0,0,166,0,0,80,1,0,1
147.32.84.165,1053,60.190.223.75,2012,CTU13/5,From-Botnet-V46-TCP-Attempt,,,,Unrated,0/Unknown,0,0,0,0,0,0,0,0,0,0,-1,48,0,48,0,0,48,0,-1,0,-1,48,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,288,-1,0,0,1,0,1,1,-1,0,0,0,2287,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,6009,0,-1,0,0,0,0,2938,0,0,0,0,0,0,-1,-1,-1,0,TCP,0,-1,0,0,0,-1,0,48,-1,1491,0,48,-1,0,-1,6,0,0,-1,48,1,-1,0,0,0,0,0,0,1,-1,0,0,0,6,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,8947,0,0,0,0,0,-1,0,0,6,6009,2287,0,0,-1,0,1491,-1,8947,48,0,0,0,0,0,372,6,0,0,0,6009,0,-1,0,0,0,0,0,0,48,0,-1,0,0,0,0,0,-1,1,0,0,0,0
147.32.84.165,1054,94.63.150.52,80,CTU13/5,From-Botnet-V46-TCP-Established-HTTP-Ad-46,,,,Acceptable,7/HTTP,0,0,0,0,12,0,0,24,0,0,404,40,66,48,0,195,40,7,176,40,1,48,-1,37,1,7,0,14,40,0,1,3,390,40,5,0,3,416,0,0,1,1,390,1,1,136,0,3,2,54,390,-1,0,1,1,0,3,13,0,1,40,138,3,-1,0,0,3,14,176,40,138,195,2,3,0,0,138,134,0,0,0,3,1,390,-1,2,40,195,TCP,176,text/html,2,0,0,0,0,48,-1,27,0,41,0,0,40,10,566,195,2,44,1,0,1,138,176,176,40,0,1,0,0,0,80,3,40,2,3,0,0,0,14,2,138,1,0,0,0,204,75,1,0,410,0,2,0,0,44,1,137,0,15,137,54,0,0,0,0,27,-1,272,40,0,176,0,80,1,1396,12,1,0,2,0,176,195,176,0,1,0,7,82,40,0,40,0,0,0,0,195,0,0,80,1,0,1
147.32.84.165,1056,195.88.191.59,80,CTU13/5,From-Botnet-V46-TCP-Established-HTTP-Binary-Download-3,1,19638,1,Acceptable,7/HTTP,0,0,0,0,7,0,0,24,0,0,0,40,164,48,0,1372,40,7,0,40,0,48,-1,240,2,7,0,2,40,0,2,2,255,40,13,0,13,1816,1,0,10,1,255,1,1,0,0,5,0,84,255,-1,85,1,1,0,1,56,0,0,40,1300,13,-1,0,0,5,2,1372,400,261,85,2,5,0,0,1300,258,0,0,0,13,10,255,-1,258,40,85,TCP,1372,-1,3,0,0,0,0,48,-1,31,0,40,1,0,40,45,13975,85,3,48,1,1,2,1300,13720,1372,400,0,1,0,0,0,120,3,400,0,5,0,0,0,2,3,1300,1,0,0,0,528,516,10,0,1819,0,3,0,0,48,1,521,0,58,261,81,0,0,0,7,34,-1,519,40,0,13720,0,120,10,17131,45,2,0,0,0,13720,85,13720,0,2,0,7,139,40,0,40,0,0,0,0,85,0,0,120,10,0,10
147.32.84.165,1058,94.63.150.63,80,CTU13/5,From-Botnet-V46-TCP-CC5-Plain-HTTP-Encrypted-Data,120,8,3,Acceptable,7/HTTP,0,0,0,0,7,0,0,22,0,0,200,40,169,48,0,1350,40,12,1350,40,0,48,-1,186,3,12,0,8,40,0,1,2,600,40,6,0,5,776,0,0,17,1,600,1,1,105,0,2,2,75,600,-1,0,1,1,0,2,23,0,0,41,233,5,-1,0,0,2,8,1350,120,294,300,2,2,0,0,233,106,0,0,0,5,3,600,-1,21,40,300,TCP,1350,text/html,2,0,0,0,0,48,-1,33,0,40,0,0,40,19,4650,300,4,48,1,0,1,233,4050,1350,120,0,1,0,0,0,80,3,120,2,2,0,0,0,8,2,233,1,0,0,0,248,437,17,0,848,0,2,0,1,48,1,508,0,25,294,67,0,0,0,4,39,-1,615,40,0,4050,0,80,3,6024,20,1,0,2,0,4050,300,4050,0,1,0,12,141,40,0,40,0,0,0,0,300,1350,0,80,3,0,17
