src,src_port,dst,dst_port,original_dataset,original_label,event_generator,event_signature,event_priority,ndpi_risk,ndpi_detected_protocol,payload_bytes_first,packet_pay_size-3,C_packets_rst_avg,packet_pay_size-2,dst2src_packets_rate,C_packets_rst_min,C_packets_urg_avg,src2dst_packets_rate,C_packets_fin_avg,C_idletime_max,http_response_status_code,packet_header_size-4,dst2src_inter_time_std,packet_header_size-0,C_packets_rst_std,payload_bytes_max,src2dst_header_bytes_min,C_dst2src_packets_rate_max,packet_pay_size-8,dst2src_header_bytes_min,http_request_version,src2dst_header_bytes_max,dns_query_type,payload_bytes_avg,dst2src_header_bytes_std,C_dst2src_packets_rate_min,C_packets_syn_std,C_src2dst_packets_rate_max,packet_header_size-7,C_packets_syn_max,C_tcp_retransmissions_max,packets_fin,src2dst_pay_bytes,packet_header_size-6,dst2src_packets,inter_time-10,C_packets_ack_avg,src2dst_header_bytes,inter_time-9,C_idletime_std,C_dst2src_pay_bytes_rate_max,packet_direction-5,C_src2dst_pay_bytes_max,packet_direction-0,packet_direction-1,inter_time-7,packets_rst,C_packets_psh_min,C_src2dst_pay_bytes_rate_avg,src2dst_inter_time_std,C_src2dst_pay_bytes_avg,dns_num_answers,packet_pay_size-7,C_number_of_contacts,detection_completed,inter_time-6,src2dst_header_bytes_std,packets_ack,C_packets_rst_max,inter_time-3,dst2src_header_bytes_avg,C_duration_avg,C_packets_ack_min,dns_query_class,C_dst2src_pay_bytes_std,C_packets_syn_avg,C_packets_psh_max,C_src2dst_packets_rate_avg,dst2src_pay_bytes_min,C_dst2src_header_bytes_min,src2dst_inter_time_max,src2dst_pay_bytes_min,http_method,C_packets_psh_avg,C_dst2src_header_bytes_std,C_packets_ack_std,flow_use_time,inter_time-2,dst2src_inter_time_min,C_dst2src_packets_rate_std,packet_pay_size-4,C_packets_ack_max,C_dst2src_packets_max,C_src2dst_pay_bytes_min,dns_num_queries,inter_time-8,packet_header_size-8,src2dst_pay_bytes_max,protocol,dst2src_pay_bytes_max,http_content_type,C_src2dst_packets_avg,C_src2dst_pay_bytes_rate_std,response_rel_time,packet_pay_size-10,inter_time_min,packet_header_size-1,dns_reply_code,inter_time_avg,C_packets_psh_std,src2dst_header_bytes_avg,packet_direction-9,C_dst2src_packets_std,packet_header_size-9,src2dst_packets,payload_bytes,packet_pay_size-5,http_num_request_headers,packet_header_size-2,packet_direction-4,packet_direction-7,C_tcp_retransmissions_min,C_duration_min,C_dst2src_pay_bytes_avg,dst2src_pay_bytes_avg,C_dst2src_header_bytes_max,C_packets_syn_min,packet_direction-3,http_num_response_headers,C_packets_fin_std,C_duration_std,C_src2dst_header_bytes_max,packets_syn,C_dst2src_header_bytes_avg,C_src2dst_pay_bytes_rate_min,packets_psh,src2dst_pay_bytes_rate,C_tcp_retransmissions_std,C_idletime_avg,C_src2dst_packets_rate_min,C_src2dst_packets_max,C_duration_max,packet_direction-6,C_packets_fin_max,C_packets_urg_std,C_src2dst_packets_rate_std,dst2src_header_bytes,payload_bytes_std,C_dst2src_pay_bytes_rate_avg,src2dst_inter_time_min,flow_duration,C_src2dst_pay_bytes_std,C_src2dst_packets_min,C_packets_urg_min,inter_time-5,dst2src_header_bytes_max,packet_direction-10,dst2src_inter_time_max,packet_pay_size-0,packets,inter_time_max,inter_time_std,C_src2dst_packets_std,packets_urg,packet_direction-8,dst2src_pay_bytes_rate,src2dst_inter_time_avg,dns_rsp_type,flow_idle_time,packet_header_size-3,inter_time-0,C_dst2src_pay_bytes_min,dst2src_pay_bytes_std,C_src2dst_header_bytes_avg,C_dst2src_packets_avg,bytes,packets_without_payload,C_tcp_retransmissions_avg,inter_time-1,C_src2dst_pay_bytes_rate_max,inter_time-4,C_dst2src_pay_bytes_max,packet_pay_size-6,dst2src_pay_bytes,payload_bytes_min,tcp_retransmissions,C_packets_fin_min,C_dst2src_packets_rate_avg,dst2src_inter_time_avg,packet_header_size-5,packet_pay_size-1,packet_header_size-10,C_dst2src_pay_bytes_rate_std,src2dst_pay_bytes_std,C_idletime_min,C_src2dst_header_bytes_std,src2dst_pay_bytes_avg,packet_pay_size-9,packet_direction-2,C_src2dst_header_bytes_min,C_dst2src_packets_min,C_packets_urg_max,C_dst2src_pay_bytes_rate_min
147.32.84.165,1048,195.113.232.98,80,CTU13/8,From-Botnet-V49-TCP-Established-HTTP-Ad-40,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,0,0,40,235700,48,0,115,40,0,0,40,1,48,-1,13,3,0,0,0,40,0,1,1,230,40,3,0,2,576,0,0,0,1,230,1,1,1,0,2,0,128730,230,-1,0,1,1,0,2,15,0,0,42,0,2,-1,0,0,2,0,0,0,499858,115,2,2,0,0,0,1,1,0,0,2,0,230,-1,1,40,115,TCP,0,-1,2,0,0,0,0,48,-1,29411,0,41,1,0,40,14,230,115,3,48,1,0,1,0,0,0,0,0,1,0,0,0,80,3,0,0,2,0,0,0,0,2,0,1,0,0,0,128,37,0,0,499999,0,2,0,0,48,1,499997,0,17,499858,117611,0,0,1,0,35714,-1,499999,40,0,0,0,80,0,1172,15,1,0,0,0,0,115,0,0,1,0,0,166666,40,0,40,0,0,0,0,115,0,0,80,0,0,0
195.113.232.98,80,147.32.84.165,1039,CTU13/8,From-Botnet-V49-TCP-Established-HTTP-Ad-40,,,,Unrated,0/Unknown,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,40,0,0,40,0,-1,40,-1,40,-1,0,0,0,0,0,-1,0,0,1,0,-1,2,-1,0,40,-1,0,0,-1,0,1,0,-1,2,0,0,0,0,-1,-1,0,0,-1,0,1,0,-1,40,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,TCP,0,-1,0,0,0,-1,0,40,-1,0,0,40,-1,0,-1,1,0,-1,-1,40,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,80,0,0,0,0,0,0,0,-1,40,-1,0,0,3,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,162,3,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0
147.32.84.165,1049,123.125.115.150,80,CTU13/8,From-Botnet-V49-TCP-WEB-Established,1,21188,1,Acceptable,7/HTTP,0,0,0,0,0,0,0,1,0,0,302,40,202,48,0,210,40,2,0,40,1,48,-1,53,3,2,0,6,40,0,2,0,534,40,3,183,4,456,1,0,0,1,534,1,1,0,2,4,1,1869,534,-1,178,1,1,0,3,12,0,0,42,433,4,-1,0,0,4,6,210,40,6570,178,2,4,0,0,433,429,1,0,0,4,1,534,-1,432,40,178,TCP,210,-1,3,0,0,0,0,48,-1,543,0,41,0,0,40,11,744,178,2,48,1,1,2,433,210,210,40,0,1,0,0,0,120,3,40,1,4,0,0,0,6,3,433,1,0,0,0,128,84,0,0,7615,0,3,0,0,48,1,432,0,14,6570,1678,0,0,0,0,692,-1,7182,40,0,210,0,120,1,1524,10,2,0,1,0,210,178,210,0,2,0,2,287,40,0,40,0,0,0,0,178,210,0,120,1,0,0
147.32.84.165,1050,123.125.115.150,80,CTU13/8,From-Botnet-V49-TCP-WEB-Established,1,21188,1,Acceptable,7/HTTP,0,0,0,0,3,0,0,9,0,0,302,40,212,48,0,206,40,2,0,40,1,48,-1,43,3,2,0,6,40,0,2,3,618,40,5,1,4,496,2,0,0,1,618,1,1,0,0,4,1,162,618,-1,206,1,1,0,3,15,0,0,41,437,4,-1,0,0,4,6,128,40,438,206,2,4,0,0,437,435,1,0,0,4,1,618,-1,435,40,206,TCP,128,-1,3,0,0,0,0,48,-1,76,0,41,0,0,40,12,746,206,3,48,1,1,2,437,128,128,40,0,1,0,0,0,120,3,40,1,4,0,0,0,6,3,437,1,0,0,0,208,80,0,0,1306,0,3,0,0,48,0,435,0,17,435,165,0,0,0,0,72,-1,869,40,0,128,0,120,1,1688,13,2,0,1,0,128,206,128,0,2,0,2,261,40,0,40,0,0,0,0,206,128,0,120,1,0,0
147.32.84.165,1051,123.125.115.150,80,CTU13/8,From-Botnet-V49-TCP-WEB-Established,1,21188,1,Acceptable,7/HTTP,0,0,0,0,5,0,0,14,0,0,200,40,212,48,0,1440,40,6,0,40,1,48,-1,246,3,6,0,6,40,0,2,0,435,40,5,0,6,536,1,0,9,1,435,1,1,0,2,4,0,157,435,-1,145,1,1,0,2,16,0,0,41,438,6,-1,0,0,4,6,1128,120,439,145,2,4,0,0,438,433,0,0,0,6,3,435,-1,437,40,145,TCP,1440,text/html,3,0,0,1440,0,48,-1,48,0,41,0,0,40,13,4443,145,3,48,1,1,2,438,4008,1336,120,0,1,0,0,0,120,3,120,0,4,0,0,0,6,3,438,1,0,0,0,208,493,9,0,876,0,3,0,0,48,0,437,0,18,437,136,0,0,0,4,67,-1,438,40,0,4008,147,120,3,5439,12,2,0,0,0,4008,145,4008,0,2,0,6,174,40,0,40,0,0,0,0,145,1440,0,120,3,0,9
147.32.84.165,138,147.32.84.255,138,CTU13/8,,,,,Acceptable,10/NetBIOS,201,201,0,201,0,0,0,0,0,721487,-1,28,0,28,0,201,28,0,190,0,-1,28,-1,198,0,0,0,0,28,0,0,0,3172,28,0,408807,0,448,0,192242,0,1,402,1,1,0,0,0,0,220758,396,-1,201,8,1,721487,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,721487,190,-1,0,0,0,0,238022,0,0,201,0,0,380,-1,307924,28,201,UDP,0,-1,2,0,0,201,0,28,-1,159150,0,28,1,0,28,16,3172,201,-1,28,1,1,0,0,0,0,0,0,1,-1,0,0,56,0,0,0,0,0,0,363773,0,2,0,1,0,0,0,0,4,0,0,2546413,9,2,0,0,0,1,0,201,16,721487,220758,0,0,1,0,159150,-1,2546413,28,0,0,0,56,0,3844,0,0,0,0,130999,0,201,0,190,0,0,0,0,28,201,28,0,4,130999,0,198,190,1,56,0,0,0
147.32.84.165,1053,123.125.115.150,80,CTU13/8,From-Botnet-V49-TCP-WEB-Established,1,21188,1,Acceptable,7/HTTP,0,0,0,0,0,0,0,1,0,0,302,40,203,48,0,233,40,2,0,40,1,48,-1,64,3,2,0,6,40,0,2,0,699,40,3,193,4,456,0,0,0,1,699,1,1,0,2,4,1,2001,699,-1,233,1,1,0,3,12,0,0,42,431,4,-1,0,0,4,6,210,40,7030,233,2,4,0,0,431,430,0,0,0,4,1,699,-1,431,40,233,TCP,210,-1,3,0,0,0,0,48,-1,577,0,41,0,0,40,11,909,233,3,48,1,1,2,431,210,210,40,0,1,0,0,0,120,3,40,1,4,0,0,0,6,3,431,1,0,0,0,128,102,0,0,8085,0,3,0,1,48,1,432,0,14,7030,1796,0,0,0,0,735,-1,7654,40,0,210,0,120,1,1689,10,2,0,1,0,210,233,210,0,2,0,2,287,40,0,40,0,0,0,0,233,210,0,120,1,0,0
147.32.84.165,1054,123.125.115.150,80,CTU13/8,From-Botnet-V49-TCP-WEB-Established,1,21188,1,Acceptable,7/HTTP,0,0,0,0,3,0,0,9,0,0,302,40,213,48,0,261,40,2,0,40,1,48,-1,53,3,2,0,6,40,0,2,3,783,40,5,0,4,496,1,0,0,1,783,1,1,0,0,4,1,163,783,-1,261,1,1,0,3,15,0,0,41,431,4,-1,0,0,4,6,128,40,444,261,2,4,0,0,431,444,0,0,0,4,1,783,-1,430,40,261,TCP,128,-1,3,0,0,0,0,48,-1,77,0,41,0,0,40,12,911,261,4,48,1,1,2,431,128,128,40,0,1,0,0,0,120,3,40,1,4,0,0,0,6,3,431,1,0,0,0,208,100,0,0,1312,0,3,0,0,48,0,444,0,17,444,166,0,0,0,0,73,-1,881,40,0,128,0,120,1,1853,13,2,0,1,0,128,261,128,0,2,0,2,262,40,0,40,0,0,0,0,261,128,0,120,1,0,0
147.32.84.165,1055,123.125.115.150,80,CTU13/8,From-Botnet-V49-TCP-WEB-Established,1,21188,1,Acceptable,7/HTTP,0,0,0,0,5,0,0,14,0,0,200,40,213,48,0,1440,40,6,0,40,1,48,-1,245,3,6,0,6,40,0,2,0,600,40,5,0,6,536,0,0,8,1,600,1,1,0,2,4,1,157,600,-1,200,1,1,0,2,16,0,0,41,437,6,-1,0,0,4,6,934,120,438,200,2,4,0,0,437,436,0,0,0,6,3,600,-1,437,40,200,TCP,1440,text/html,3,0,0,1440,0,48,-1,48,0,41,0,0,40,13,4414,200,4,48,1,1,2,437,3814,1271,120,0,1,0,0,0,120,3,120,1,4,0,0,0,6,3,437,1,0,0,0,208,474,8,0,874,0,3,0,0,48,0,437,0,18,437,137,0,0,0,4,67,-1,437,40,0,3814,238,120,3,5410,12,2,0,1,0,3814,200,3814,0,2,0,6,174,40,0,40,0,0,0,0,200,1440,0,120,3,0,8
147.32.84.165,1057,222.189.228.111,3389,CTU13/8,From-Botnet-V49-TCP-CC74-HTTP-Custom-Port-Not-Encrypted,,,,Acceptable,7/HTTP,0,0,0,0,0,0,0,0,0,1801,200,40,23836,48,0,403,40,2,0,40,1,48,-1,62,3,1,0,4,40,0,1,2,722,40,5,1624,4,736,0,0,0,1,560,1,1,430,0,3,0,13676,361,-1,322,2,1,0,2,21,0,0,41,641,3,-1,40,0,5,4,322,40,59896,81,2,4,0,1,1283,424,263,0,0,5,1,162,-1,177,40,199,TCP,403,text/plain,3,0,0,199,0,48,-1,2780,1,40,1,0,40,18,1447,81,2,48,1,0,0,430,362,362,40,0,1,0,0,211,160,3,40,0,8,0,0,1801,4,4,853,1,0,0,0,208,110,0,0,63943,199,2,0,0,48,1,60435,0,23,59896,12182,1,0,1,0,3529,-1,62660,40,0,322,40,120,1,2713,15,0,0,0,0,403,81,725,0,1,0,1,12788,40,0,40,0,55,1801,40,120,0,0,80,1,0,0
